date,asset_id,region,scope1_tco2e,scope2_tco2e,scope3_tco2e,total_emissions_tco2e,emission_intensity_tco2e_per_boe
2024-01-22,AST020,Africa,926.77,260.91,3329.09,4516.77,0.09
2024-01-22,AST021,Americas,990.37,330.34,4644.83,5965.54,0.0858
2024-01-22,AST022,Europe,719.54,212.05,2397.09,3328.68,0.0999
2024-01-22,AST025,Africa,990.72,414.92,3073.83,4479.47,0.0848
2024-01-22,AST028,Asia Pacific,1668.54,497.59,3793.39,5959.52,0.0766
2024-01-22,AST030,Africa,1371.46,532.06,5570.335,7473.855,0.0944
2024-01-23,AST002,Europe,466.86,133.42,2095.23,2695.51,0.0905
2024-01-23,AST009,Middle East,888.78,299.4,2844.09,4032.27,0.083
2024-01-23,AST010,Africa,480.1933,136.3067,1661.45,2277.95,0.0815
2024-01-23,AST013,Asia Pacific,1035.77,271.69,2534.44,3841.9,0.0711
2024-01-23,AST014,Middle East,911.235,281.205,3061.29,4253.73,0.0783
2024-01-23,AST015,Africa,464.065,165.285,1277.345,1906.695,0.0726
2024-01-23,AST017,Europe,1140.19,290.28,5497.42,6927.89,0.0938
2024-01-23,AST018,Asia Pacific,1330.695,481.755,4679.09,6491.54,0.0854
2024-01-23,AST019,Middle East,527.1667,167.22,1494.39,2188.7767,0.0759
2024-01-23,AST023,Asia Pacific,642.505,277.4,2398.15,3318.055,0.0751
2024-01-23,AST024,Middle East,825.65,321.675,2612.09,3759.415,0.0747
2024-01-23,AST025,Africa,909.07,381.83,2866.08,4156.98,0.0774
2024-01-23,AST026,Americas,936.81,452.45,4226.74,5616.0,0.085
2024-01-23,AST027,Europe,955.68,488.39,4672.6,6116.67,0.0819
2024-01-24,AST003,Asia Pacific,820.61,230.395,2764.325,3815.33,0.09
2024-01-24,AST004,Middle East,1049.8967,423.33,4742.87,6216.0967,0.0873
2024-01-24,AST005,Africa,576.08,220.77,2681.47,3478.32,0.0766
2024-01-24,AST007,Europe,986.76,399.33,3291.6,4677.69,0.0659
2024-01-24,AST010,Africa,535.13,127.33,1710.14,2372.6,0.0753
2024-01-24,AST012,Europe,671.34,256.1,2493.65,3421.09,0.0682
2024-01-24,AST015,Africa,484.015,164.15,1747.455,2395.62,0.0889
2024-01-24,AST016,Americas,623.56,251.93,2094.37,2969.86,0.0838
2024-01-24,AST017,Europe,1161.905,481.305,4458.235,6101.445,0.0818
2024-01-24,AST020,Africa,1045.77,381.21,2642.64,4069.62,0.0773
2024-01-24,AST021,Americas,1097.98,490.0,4143.13,5731.11,0.0844
2024-01-24,AST024,Middle East,925.64,268.21,3396.04,4589.89,0.0903
2024-01-24,AST025,Africa,837.09,371.2367,3264.87,4473.1967,0.0794
2024-01-24,AST026,Americas,894.37,388.47,4822.04,6104.88,0.0913
2024-01-24,AST027,Europe,1609.53,505.08,5239.65,7354.26,0.0887
2024-01-24,AST029,Middle East,733.04,247.52,2359.78,3340.34,0.0799
2024-01-25,AST001,Americas,590.47,212.22,2682.61,3485.3,0.0923
2024-01-25,AST002,Europe,464.01,114.39,1425.63,2004.03,0.0708
2024-01-25,AST003,Asia Pacific,837.16,302.71,2569.39,3709.26,0.0903
2024-01-25,AST008,Asia Pacific,639.18,169.88,1539.6233,2348.6833,0.0711
2024-01-25,AST010,Africa,497.02,175.05,1443.39,2115.46,0.075
2024-01-25,AST014,Middle East,1025.85,433.33,4108.0,5567.18,0.091
2024-01-25,AST016,Americas,710.305,260.34,2808.31,3778.955,0.0933
2024-01-25,AST018,Asia Pacific,1506.885,420.22,4366.14,6293.245,0.0811
2024-01-25,AST019,Middle East,684.45,215.82,1437.61,2337.88,0.0792
2024-01-25,AST020,Africa,844.02,259.62,2718.34,3821.98,0.0712
2024-01-25,AST022,Europe,670.62,174.78,2329.3,3174.7,0.0905
2024-01-25,AST025,Africa,1207.99,423.47,2710.86,4342.32,0.0727
2024-01-25,AST027,Europe,1196.58,566.04,5917.98,7680.6,0.0946
2024-01-26,AST001,Americas,651.42,192.23,1873.15,2716.8,0.0683
2024-01-26,AST002,Europe,552.87,103.93,1840.9,2497.7,0.0857
2024-01-26,AST004,Middle East,991.965,386.545,4551.54,5930.05,0.0829
2024-01-26,AST007,Europe,889.6,403.0,3825.62,5118.22,0.0754
2024-01-26,AST010,Africa,438.12,182.2,2092.49,2712.81,0.0879
2024-01-26,AST011,Americas,1321.79,395.38,4792.48,6509.65,0.0792
2024-01-26,AST013,Asia Pacific,1173.98,438.745,4007.835,5620.56,0.0925
2024-01-26,AST014,Middle East,992.89,248.31,4001.24,5242.44,0.0971
2024-01-26,AST018,Asia Pacific,1360.54,449.3,4282.07,6091.91,0.0788
2024-01-26,AST019,Middle East,457.3067,175.3433,1998.3067,2630.9567,0.0906
2024-01-26,AST021,Americas,1406.84,446.975,3470.065,5323.88,0.0751
2024-01-26,AST022,Europe,738.16,279.35,2396.03,3413.54,0.0966
2024-01-26,AST024,Middle East,553.72,264.75,3058.48,3876.95,0.0869
2024-01-26,AST026,Americas,974.98,287.08,4193.05,5455.11,0.0851
2024-01-26,AST028,Asia Pacific,1483.79,432.65,3769.65,5686.09,0.0749
2024-01-27,AST004,Middle East,1148.27,569.45,3426.41,5144.13,0.0695
2024-01-27,AST006,Americas,1071.19,264.35,2581.09,3916.63,0.071
2024-01-27,AST007,Europe,1116.57,482.265,4311.905,5910.74,0.0794
2024-01-27,AST008,Asia Pacific,488.73,153.43,1946.14,2588.3,0.0834
2024-01-27,AST009,Middle East,639.25,333.09,2640.82,3613.16,0.084
2024-01-27,AST010,Africa,481.21,207.43,1873.05,2561.69,0.0891
2024-01-27,AST011,Americas,1802.69,678.5,5881.98,8363.17,0.0977
2024-01-27,AST012,Europe,833.45,267.94,2759.48,3860.87,0.0754
2024-01-27,AST013,Asia Pacific,868.13,409.7,3997.46,5275.29,0.0858
2024-01-27,AST014,Middle East,763.03,223.62,3250.57,4237.22,0.0739
2024-01-27,AST016,Americas,771.715,258.505,2832.73,3862.95,0.098
2024-01-27,AST017,Europe,1205.51,482.08,4007.73,5695.32,0.0803
2024-01-27,AST018,Asia Pacific,1223.04,521.73,5793.05,7537.82,0.0929
2024-01-27,AST020,Africa,958.87,343.55,4135.93,5438.35,0.0979
2024-01-27,AST021,Americas,949.29,451.54,3953.29,5354.12,0.0871
2024-01-27,AST022,Europe,476.18,94.18,1869.11,2439.47,0.0929
2024-01-27,AST023,Asia Pacific,551.99,272.15,2599.51,3423.65,0.0747
2024-01-27,AST024,Middle East,675.48,278.58,3396.63,4350.69,0.0936
2024-01-27,AST026,Americas,1068.43,471.74,3856.92,5397.09,0.0819
2024-01-27,AST027,Europe,1195.2,650.71,5775.69,7621.6,0.0907
2024-01-27,AST028,Asia Pacific,1553.04,534.92,4843.395,6931.355,0.0887
2024-01-27,AST030,Africa,1350.99,511.24,5131.81,6994.04,0.0813
2024-01-28,AST003,Asia Pacific,695.33,239.03,2022.84,2957.2,0.0723
2024-01-28,AST004,Middle East,976.47,485.34,3869.83,5331.64,0.0825
2024-01-28,AST005,Africa,730.665,339.955,2879.73,3950.35,0.0855
2024-01-28,AST010,Africa,395.07,179.54,1759.08,2333.69,0.0827
2024-01-28,AST012,Europe,930.53,258.71,3486.37,4675.61,0.0987
2024-01-28,AST014,Middle East,991.39,311.83,3689.38,4992.6,0.0883
2024-01-28,AST015,Africa,406.7367,133.8567,1796.6833,2337.2767,0.0863
2024-01-28,AST016,Americas,792.11,226.34,2718.895,3737.345,0.0942
2024-01-28,AST017,Europe,1238.42,366.9,4261.91,5867.23,0.0879
2024-01-28,AST020,Africa,986.1,331.3033,3563.52,4880.9233,0.0923
2024-01-28,AST021,Americas,1140.19,438.29,3223.73,4802.21,0.0699
2024-01-28,AST024,Middle East,750.54,314.77,2493.55,3558.86,0.0797
2024-01-28,AST026,Americas,1060.775,404.1,3369.2,4834.075,0.0742
2024-01-28,AST027,Europe,991.66,499.69,4522.78,6014.13,0.0781
2024-01-28,AST028,Asia Pacific,1858.01,352.12,5868.84,8078.97,0.1032
2024-01-28,AST030,Africa,1054.06,501.92,4604.53,6160.51,0.0784
2024-01-29,AST001,Americas,802.68,234.2,2644.85,3681.73,0.0993
2024-01-29,AST003,Asia Pacific,681.775,242.945,3007.94,3932.66,0.0912
2024-01-29,AST004,Middle East,1009.4,400.77,3476.99,4887.16,0.0695
2024-01-29,AST005,Africa,729.17,235.56,3690.95,4655.68,0.0922
2024-01-29,AST009,Middle East,691.6,241.8,2062.39,2995.79,0.0751
2024-01-29,AST014,Middle East,1163.37,317.955,3864.625,5345.95,0.0855
2024-01-29,AST015,Africa,390.96,155.35,1368.72,1915.03,0.0731
2024-01-29,AST016,Americas,546.96,256.81,2144.02,2947.79,0.0816
2024-01-29,AST017,Europe,1213.935,393.72,3964.985,5572.64,0.0798
2024-01-29,AST018,Asia Pacific,1457.29,551.95,4993.58,7002.82,0.087
2024-01-29,AST019,Middle East,625.0,112.77,1591.87,2329.64,0.0908
2024-01-29,AST020,Africa,836.25,244.1,2815.1,3895.45,0.0826
2024-01-29,AST022,Europe,693.81,145.95,1925.03,2764.79,0.086
2024-01-29,AST024,Middle East,594.57,244.03,2633.64,3472.24,0.0748
2024-01-29,AST025,Africa,892.12,375.715,3882.01,5149.845,0.0915
2024-01-29,AST026,Americas,841.535,486.06,3231.71,4559.305,0.0684
2024-01-29,AST027,Europe,1186.675,537.095,3981.475,5705.245,0.0707
2024-01-29,AST029,Middle East,665.48,278.13,2494.045,3437.655,0.0806
2024-01-29,AST030,Africa,1475.97,566.7333,5562.9133,7605.6167,0.0982
2024-01-30,AST003,Asia Pacific,619.46,338.39,3169.7,4127.55,0.0929
2024-01-30,AST004,Middle East,1258.52,279.28,4945.35,6483.15,0.093
2024-01-30,AST005,Africa,722.3,205.04,2353.9,3281.24,0.0677
2024-01-30,AST008,Asia Pacific,655.05,254.56,2161.53,3071.14,0.0947
2024-01-30,AST009,Middle East,643.7,234.8,2578.18,3456.68,0.0815
2024-01-30,AST011,Americas,1693.435,517.37,4809.96,7020.765,0.086
2024-01-30,AST013,Asia Pacific,974.28,395.42,3675.71,5045.41,0.0849
2024-01-30,AST014,Middle East,842.29,363.815,3138.285,4344.39,0.0808
2024-01-30,AST015,Africa,506.4125,158.105,1616.7925,2281.31,0.0817
2024-01-30,AST018,Asia Pacific,1187.2733,419.5433,4116.2533,5723.07,0.0801
2024-01-30,AST019,Middle East,585.4,153.11,2324.56,3063.07,0.0984
2024-01-30,AST020,Africa,996.2,219.47,3928.9,5144.57,0.0925
2024-01-30,AST021,Americas,1150.505,445.205,4389.705,5985.415,0.0901
2024-01-30,AST023,Asia Pacific,741.3,252.68,3123.39,4117.37,0.0956
2024-01-30,AST026,Americas,1087.31,213.36,2842.07,4142.74,0.0712
2024-01-30,AST027,Europe,1161.49,407.355,4660.08,6228.925,0.0732
2024-01-30,AST028,Asia Pacific,1410.66,569.9,3815.19,5795.75,0.0693
2024-01-30,AST029,Middle East,598.8825,236.2675,2510.985,3346.135,0.0811
2024-01-31,AST001,Americas,779.91,198.93,1968.86,2947.7,0.0773
2024-01-31,AST002,Europe,709.24,249.91,1613.38,2572.53,0.0817
2024-01-31,AST005,Africa,734.03,374.85,2171.84,3280.72,0.0696
2024-01-31,AST010,Africa,610.25,143.51,1309.41,2063.17,0.0723
2024-01-31,AST013,Asia Pacific,911.615,304.075,3457.63,4673.32,0.0804
2024-01-31,AST016,Americas,561.5,176.38,2085.74,2823.62,0.0698
2024-01-31,AST017,Europe,1447.57,406.31,4916.11,6769.99,0.0903
2024-01-31,AST018,Asia Pacific,1167.56,505.7,4195.36,5868.62,0.0763
2024-01-31,AST019,Middle East,450.88,117.03,2114.38,2682.29,0.0883
2024-01-31,AST020,Africa,737.03,232.2,2671.71,3640.94,0.0786
2024-01-31,AST021,Americas,1053.77,370.08,3952.34,5376.19,0.081
2024-01-31,AST022,Europe,615.42,233.77,1549.28,2398.47,0.0748
2024-01-31,AST024,Middle East,822.77,273.54,2758.97,3855.28,0.081
2024-01-31,AST026,Americas,970.76,420.96,4000.64,5392.36,0.0825
2024-01-31,AST027,Europe,1333.0,458.24,5297.98,7089.22,0.0959
2024-01-31,AST028,Asia Pacific,1327.57,579.07,3652.58,5559.22,0.0764
2024-01-31,AST030,Africa,1582.74,581.88,5233.61,7398.23,0.09
2024-02-01,AST001,Americas,531.97,129.62,2473.42,3135.01,0.0906
2024-02-01,AST002,Europe,540.14,189.335,1894.635,2624.11,0.086
2024-02-01,AST003,Asia Pacific,630.51,212.43,2553.28,3396.22,0.074
2024-02-01,AST005,Africa,890.32,307.27,2944.81,4142.4,0.0882
2024-02-01,AST007,Europe,1447.3,350.18,3729.18,5526.66,0.0711
2024-02-01,AST009,Middle East,586.63,209.76,2716.37,3512.76,0.0838
2024-02-01,AST011,Americas,1309.39,367.18,5041.95,6718.52,0.0767
2024-02-01,AST012,Europe,840.59,265.16,3194.44,4300.19,0.0861
2024-02-01,AST013,Asia Pacific,881.5,219.2,4277.02,5377.72,0.0892
2024-02-01,AST014,Middle East,1190.28,274.02,4274.76,5739.06,0.0931
2024-02-01,AST019,Middle East,671.4867,147.9067,1860.9533,2680.3467,0.0868
2024-02-01,AST020,Africa,867.43,365.0,3362.17,4594.6,0.0806
2024-02-01,AST022,Europe,558.82,191.96,1766.67,2517.45,0.0731
2024-02-01,AST023,Asia Pacific,690.82,342.29,2854.1,3887.21,0.0828
2024-02-01,AST026,Americas,1283.2,492.9,5186.02,6962.12,0.0973
2024-02-01,AST027,Europe,1242.93,572.52,4838.13,6653.58,0.0814
2024-02-01,AST030,Africa,1204.51,283.9,4261.32,5749.73,0.0771
2024-02-02,AST001,Americas,711.19,244.0133,2428.3,3383.5033,0.0869
2024-02-02,AST002,Europe,578.64,136.95,1480.59,2196.18,0.0732
2024-02-02,AST003,Asia Pacific,701.96,173.625,2850.61,3726.195,0.096
2024-02-02,AST004,Middle East,1003.07,511.27,3641.57,5155.91,0.0787
2024-02-02,AST005,Africa,936.46,242.46,3231.675,4410.595,0.091
2024-02-02,AST006,Americas,907.636,283.754,3310.642,4502.032,0.0819
2024-02-02,AST007,Europe,850.17,426.64,3801.73,5078.54,0.0729
2024-02-02,AST008,Asia Pacific,595.16,157.825,1781.5,2534.485,0.0795
2024-02-02,AST009,Middle East,634.58,284.91,3218.435,4137.925,0.0895
2024-02-02,AST010,Africa,552.03,213.4167,1962.7467,2728.1933,0.0915
2024-02-02,AST012,Europe,880.385,265.55,3319.54,4465.475,0.0887
2024-02-02,AST013,Asia Pacific,1048.425,414.58,4337.755,5800.76,0.0956
2024-02-02,AST014,Middle East,1119.11,373.34,3584.98,5077.43,0.0862
2024-02-02,AST015,Africa,374.13,207.4,1746.22,2327.75,0.0853
2024-02-02,AST016,Americas,728.77,134.97,1887.95,2751.69,0.0749
2024-02-02,AST017,Europe,1435.81,582.23,3953.77,5971.81,0.0802
2024-02-02,AST019,Middle East,686.39,180.54,1781.07,2648.0,0.0896
2024-02-02,AST023,Asia Pacific,841.88,297.59,2740.65,3880.12,0.0834
2024-02-02,AST026,Americas,970.27,296.08,3145.48,4411.83,0.0722
2024-02-02,AST029,Middle East,785.11,249.67,2277.79,3312.57,0.0726
2024-02-02,AST030,Africa,1403.5,280.2,4108.51,5792.21,0.073
2024-02-03,AST001,Americas,748.865,224.0,1950.165,2923.03,0.0787
2024-02-03,AST002,Europe,614.87,168.605,1636.87,2420.345,0.0807
2024-02-03,AST003,Asia Pacific,733.75,226.69,2163.81,3124.25,0.0786
2024-02-03,AST005,Africa,643.53,364.63,2381.23,3389.39,0.0704
2024-02-03,AST007,Europe,1404.83,559.91,4833.76,6798.5,0.0921
2024-02-03,AST008,Asia Pacific,502.72,182.2,2182.39,2867.31,0.0873
2024-02-03,AST011,Americas,1488.11,400.885,4794.665,6683.66,0.08
2024-02-03,AST012,Europe,683.51,321.81,3351.745,4357.065,0.089
2024-02-03,AST013,Asia Pacific,1077.3933,458.5733,4281.16,5817.1267,0.0906
2024-02-03,AST015,Africa,374.36,193.68,1518.75,2086.79,0.0801
2024-02-03,AST016,Americas,667.59,225.3033,2648.8433,3541.7367,0.0873
2024-02-03,AST017,Europe,1292.115,405.78,4082.615,5780.51,0.0764
2024-02-03,AST019,Middle East,640.77,165.175,1824.25,2630.195,0.0865
2024-02-03,AST025,Africa,978.26,204.48,3015.73,4198.47,0.0763
2024-02-03,AST026,Americas,1070.165,334.47,3692.585,5097.22,0.0834
2024-02-03,AST028,Asia Pacific,1389.31,491.58,4218.22,6099.11,0.0809
2024-02-04,AST001,Americas,803.44,166.28,1784.32,2754.04,0.0742
2024-02-04,AST002,Europe,700.45,234.8,1932.75,2868.0,0.0879
2024-02-04,AST004,Middle East,1167.75,274.2667,4483.1033,5925.12,0.0856
2024-02-04,AST005,Africa,781.82,284.495,3372.415,4438.73,0.0924
2024-02-04,AST008,Asia Pacific,617.25,238.97,1829.48,2685.7,0.0788
2024-02-04,AST009,Middle East,674.21,194.68,2357.695,3226.585,0.0752
2024-02-04,AST012,Europe,864.99,179.19,2451.26,3495.44,0.0686
2024-02-04,AST014,Middle East,860.13,349.07,2956.105,4165.305,0.0712
2024-02-04,AST020,Africa,971.95,319.92,3567.82,4859.69,0.0882
2024-02-04,AST021,Americas,1491.12,541.66,4732.2,6764.98,0.0976
2024-02-04,AST022,Europe,658.42,201.27,2098.65,2958.34,0.0848
2024-02-04,AST023,Asia Pacific,524.65,213.16,2530.56,3268.37,0.0802
2024-02-04,AST024,Middle East,671.97,266.7,2432.32,3370.99,0.0706
2024-02-04,AST025,Africa,998.37,398.71,3745.77,5142.85,0.0955
2024-02-04,AST029,Middle East,725.48,331.84,2256.76,3314.08,0.079
2024-02-05,AST002,Europe,582.92,214.18,1977.59,2774.69,0.0927
2024-02-05,AST004,Middle East,932.36,524.48,5328.81,6785.65,0.0901
2024-02-05,AST006,Americas,736.83,264.77,3491.95,4493.55,0.0842
2024-02-05,AST007,Europe,1310.41,579.23,4530.42,6420.06,0.082
2024-02-05,AST008,Asia Pacific,682.36,231.89,2108.28,3022.53,0.0872
2024-02-05,AST012,Europe,937.6,376.74,2963.53,4277.87,0.0827
2024-02-05,AST013,Asia Pacific,1065.3333,404.76,4130.8233,5600.9167,0.0914
2024-02-05,AST015,Africa,349.03,169.685,1834.635,2353.35,0.0886
2024-02-05,AST016,Americas,662.3033,281.6133,2464.9267,3408.8433,0.0867
2024-02-05,AST017,Europe,1077.845,370.875,3465.805,4914.525,0.0697
2024-02-05,AST018,Asia Pacific,1651.12,590.65,4166.87,6408.64,0.0851
2024-02-05,AST019,Middle East,561.805,158.635,1786.545,2506.985,0.0888
2024-02-05,AST020,Africa,836.74,297.565,2736.195,3870.5,0.0777
2024-02-05,AST024,Middle East,842.25,374.68,3485.17,4702.1,0.0963
2024-02-05,AST025,Africa,1067.96,343.39,3132.54,4543.89,0.0787
2024-02-05,AST030,Africa,1038.025,428.435,3577.33,5043.79,0.0668
2024-02-06,AST001,Americas,567.19,277.05,2585.51,3429.75,0.0943
2024-02-06,AST003,Asia Pacific,724.33,174.385,2580.135,3478.85,0.0838
2024-02-06,AST009,Middle East,829.98,191.32,2194.57,3215.87,0.0727
2024-02-06,AST013,Asia Pacific,1137.0267,422.95,3747.92,5307.8967,0.0881
2024-02-06,AST015,Africa,375.54,125.68,2015.34,2516.56,0.0899
2024-02-06,AST017,Europe,1401.105,454.245,3776.715,5632.065,0.0742
2024-02-06,AST020,Africa,783.565,258.99,3106.285,4148.84,0.0775
2024-02-06,AST022,Europe,596.905,249.145,1950.345,2796.395,0.0821
2024-02-06,AST023,Asia Pacific,708.23,258.34,2068.48,3035.05,0.0715
2024-02-06,AST024,Middle East,574.78,279.01,3196.13,4049.92,0.0848
2024-02-06,AST025,Africa,926.88,284.97,2637.3,3849.15,0.0657
2024-02-06,AST027,Europe,1332.0,619.02,3632.25,5583.27,0.0695
2024-02-06,AST029,Middle East,477.75,273.44,2108.28,2859.47,0.0726
2024-02-06,AST030,Africa,1359.84,429.96,5779.02,7568.82,0.0906
2024-02-07,AST005,Africa,677.03,322.81,2284.975,3284.815,0.0671
2024-02-07,AST008,Asia Pacific,602.48,185.71,1676.53,2464.72,0.0777
2024-02-07,AST011,Americas,1081.38,474.6,4302.34,5858.32,0.0762
2024-02-07,AST012,Europe,983.04,400.0,3772.94,5155.98,0.0937
2024-02-07,AST013,Asia Pacific,1308.55,276.205,4260.825,5845.58,0.0877
2024-02-07,AST014,Middle East,1070.04,454.62,3627.64,5152.3,0.0833
2024-02-07,AST015,Africa,367.28,196.42,1517.16,2080.86,0.0782
2024-02-07,AST016,Americas,654.63,227.49,2412.245,3294.365,0.0826
2024-02-07,AST019,Middle East,506.42,180.07,1910.25,2596.74,0.0822
2024-02-07,AST020,Africa,765.19,393.81,3514.46,4673.46,0.0844
2024-02-07,AST022,Europe,555.455,140.685,2485.495,3181.635,0.0926
2024-02-07,AST023,Asia Pacific,482.04,220.12,2108.38,2810.54,0.0706
2024-02-07,AST024,Middle East,698.985,261.83,2761.28,3722.095,0.0802
2024-02-07,AST026,Americas,853.89,399.44,3811.01,5064.34,0.0724
2024-02-07,AST028,Asia Pacific,1299.17,418.39,5630.75,7348.31,0.0916
2024-02-08,AST001,Americas,744.7,154.17,2061.97,2960.84,0.0892
2024-02-08,AST002,Europe,714.78,229.49,1593.22,2537.49,0.0745
2024-02-08,AST004,Middle East,1249.7,300.03,4102.8,5652.53,0.0824
2024-02-08,AST005,Africa,702.465,248.495,3243.745,4194.705,0.0896
2024-02-08,AST007,Europe,1152.62,358.66,3429.95,4941.23,0.0731
2024-02-08,AST009,Middle East,663.25,337.39,2709.28,3709.92,0.0836
2024-02-08,AST011,Americas,1330.82,401.62,4324.8,6057.24,0.0793
2024-02-08,AST012,Europe,963.35,302.91,2874.92,4141.18,0.0791
2024-02-08,AST013,Asia Pacific,883.81,409.4,3695.96,4989.17,0.078
2024-02-08,AST014,Middle East,943.34,191.46,2707.13,3841.93,0.0747
2024-02-08,AST015,Africa,441.76,171.69,1932.0,2545.45,0.0956
2024-02-08,AST016,Americas,839.04,254.77,2119.39,3213.2,0.0781
2024-02-08,AST017,Europe,1023.0833,467.0167,4044.7067,5534.8067,0.0766
2024-02-08,AST019,Middle East,465.28,175.54,1799.58,2440.4,0.0869
2024-02-08,AST020,Africa,1195.09,291.17,4041.01,5527.27,0.0983
2024-02-08,AST021,Americas,998.59,473.74,4448.02,5920.35,0.0836
2024-02-08,AST022,Europe,657.215,234.995,1985.74,2877.95,0.0769
2024-02-08,AST023,Asia Pacific,804.08,304.28,2556.38,3664.74,0.0794
2024-02-08,AST026,Americas,847.66,355.8,4191.6,5395.06,0.081
2024-02-08,AST029,Middle East,705.97,314.21,2195.24,3215.42,0.073
2024-02-09,AST002,Europe,705.17,250.53,1733.56,2689.26,0.0856
2024-02-09,AST005,Africa,824.33,316.7,3089.93,4230.96,0.0946
2024-02-09,AST006,Americas,769.93,352.55,2360.4,3482.88,0.0742
2024-02-09,AST008,Asia Pacific,433.42,152.47,1671.59,2257.48,0.0687
2024-02-09,AST011,Americas,1472.1925,370.9225,4501.7225,6344.8375,0.0813
2024-02-09,AST012,Europe,791.61,392.21,2973.49,4157.31,0.0809
2024-02-09,AST014,Middle East,1018.5,357.43,3695.75,5071.68,0.0964
2024-02-09,AST017,Europe,1098.76,280.17,4738.29,6117.22,0.0876
2024-02-09,AST018,Asia Pacific,1215.85,636.67,5282.05,7134.57,0.0896
2024-02-09,AST019,Middle East,425.67,165.96,2049.96,2641.59,0.0944
2024-02-09,AST020,Africa,1011.42,282.98,2828.53,4122.93,0.0835
2024-02-09,AST021,Americas,939.69,441.74,4367.75,5749.18,0.0869
2024-02-09,AST022,Europe,477.56,154.93,2458.31,3090.8,0.0854
2024-02-09,AST023,Asia Pacific,552.95,336.3,2876.14,3765.39,0.086
2024-02-09,AST024,Middle East,738.06,257.94,2347.85,3343.85,0.069
2024-02-09,AST026,Americas,975.3,404.135,3547.1,4926.535,0.0805
2024-02-09,AST028,Asia Pacific,1402.81,305.74,5190.0,6898.55,0.0884
2024-02-09,AST029,Middle East,813.34,194.37,2635.41,3643.12,0.088
2024-02-10,AST003,Asia Pacific,733.54,153.5,2615.4,3502.44,0.088
2024-02-10,AST004,Middle East,1375.2,429.38,3775.8,5580.38,0.0789
2024-02-10,AST006,Americas,996.72,342.95,2835.28,4174.95,0.0836
2024-02-10,AST008,Asia Pacific,710.15,209.3,2162.04,3081.49,0.0887
2024-02-10,AST010,Africa,650.27,165.185,1804.965,2620.42,0.0861
2024-02-10,AST015,Africa,329.76,161.13,1732.64,2223.53,0.0901
2024-02-10,AST016,Americas,528.81,145.66,2223.86,2898.33,0.074
2024-02-10,AST017,Europe,939.36,595.29,5063.03,6597.68,0.0875
2024-02-10,AST020,Africa,1219.29,295.78,3027.49,4542.56,0.08
2024-02-10,AST022,Europe,646.3,164.85,2446.81,3257.96,0.0889
2024-02-10,AST023,Asia Pacific,655.53,200.93,2577.43,3433.89,0.079
2024-02-10,AST026,Americas,957.97,390.04,4525.22,5873.23,0.085
2024-02-10,AST029,Middle East,656.605,198.785,2083.45,2938.84,0.0745
2024-02-10,AST030,Africa,1273.605,415.39,4676.26,6365.255,0.0833
2024-02-11,AST001,Americas,790.89,148.99,2295.42,3235.3,0.0824
2024-02-11,AST004,Middle East,1063.96,402.46,4751.26,6217.68,0.0942
2024-02-11,AST008,Asia Pacific,743.18,204.01,1963.67,2910.86,0.0834
2024-02-11,AST009,Middle East,875.58,291.13,2449.39,3616.1,0.0772
2024-02-11,AST013,Asia Pacific,1265.59,321.68,4585.46,6172.73,0.0957
2024-02-11,AST014,Middle East,868.21,288.31,3107.845,4264.365,0.0809
2024-02-11,AST015,Africa,329.41,165.34,1599.13,2093.88,0.0813
2024-02-11,AST018,Asia Pacific,1000.84,409.35,4036.85,5447.04,0.0719
2024-02-11,AST020,Africa,817.55,351.855,2770.91,3940.315,0.0757
2024-02-11,AST022,Europe,489.83,211.78,1578.39,2280.0,0.0688
2024-02-11,AST023,Asia Pacific,602.22,323.55,3079.41,4005.18,0.0897
2024-02-11,AST024,Middle East,729.24,177.1,3263.61,4169.95,0.0928
2024-02-11,AST025,Africa,1011.9,375.49,3009.05,4396.44,0.0872
