date,asset_id,region,segment,revenue_usd,cost_usd,margin_usd,margin_pct,revenue_per_boe_usd
2024-01-17,AST030,Africa,Upstream Gas,6318184.43,2637834.52,3680349.91,58.25,81.7
2024-01-18,AST001,Americas,Upstream Oil,3037432.5,1942825.99,1094606.51,36.04,81.0
2024-01-18,AST002,Europe,Integrated Gas,2482737.77,1462731.93,1020005.84,41.08,83.38
2024-01-18,AST004,Middle East,Upstream Oil,5140679.41,2378830.27,2761849.14,53.73,74.65
2024-01-18,AST008,Asia Pacific,Integrated Gas,2553444.43,1277176.35,1276268.08,49.98,78.62
2024-01-18,AST011,Americas,Integrated Gas,7071142.86,3678614.91,3392527.95,47.98,81.0
2024-01-18,AST012,Europe,Upstream Gas,3900512.0,2007231.16,1893280.84,48.54,83.38
2024-01-18,AST014,Middle East,Integrated Gas,4361082.85,2141590.12,2219492.73,50.89,74.65
2024-01-18,AST018,Asia Pacific,Upstream Gas,5509284.35,2974907.08,2534377.26,46.0,78.62
2024-01-18,AST020,Africa,Integrated Gas,4176307.69,1850566.98,2325740.71,55.69,80.2
2024-01-18,AST023,Asia Pacific,Integrated Gas,3614942.52,1893294.41,1721648.11,47.63,78.62
2024-01-18,AST028,Asia Pacific,Upstream Oil,6287385.22,3216372.7,3071012.52,48.84,78.62
2024-01-18,AST030,Africa,Upstream Gas,6343021.45,2602314.15,3740707.3,58.97,80.2
2024-01-19,AST001,Americas,Upstream Oil,3386260.35,1894993.83,1491266.52,44.04,87.63
2024-01-19,AST003,Asia Pacific,Upstream Gas,3261021.61,1754197.69,1506823.92,46.21,85.05
2024-01-19,AST009,Middle East,Upstream Gas,3431458.46,1746183.28,1685275.18,49.11,80.76
2024-01-19,AST011,Americas,Integrated Gas,6701016.08,3170791.13,3530224.95,52.68,87.63
2024-01-19,AST012,Europe,Upstream Gas,5006134.63,2373801.04,2632333.59,52.58,90.21
2024-01-19,AST013,Asia Pacific,Upstream Oil,4915856.97,2409388.55,2506468.42,50.99,85.05
2024-01-19,AST017,Europe,Integrated Gas,6586895.82,2155911.53,4430984.29,67.27,90.21
2024-01-19,AST019,Middle East,Upstream Oil,2520900.94,1596691.57,924209.37,36.66,80.76
2024-01-19,AST025,Africa,Upstream Oil,4478760.63,1635833.01,2842927.62,63.48,86.77
2024-01-19,AST027,Europe,Upstream Gas,7009508.58,2396789.72,4612718.87,65.81,90.21
2024-01-19,AST028,Asia Pacific,Upstream Oil,6079268.23,2736189.9,3343078.33,54.99,85.05
2024-01-19,AST029,Middle East,Integrated Gas,3230902.42,1549141.46,1681760.95,52.05,80.76
2024-01-19,AST030,Africa,Upstream Gas,6964087.96,2526848.8,4437239.16,63.72,86.77
2024-01-20,AST001,Americas,Upstream Oil,3201095.38,1778542.39,1422552.98,44.44,83.72
2024-01-20,AST002,Europe,Integrated Gas,2752458.41,1506227.09,1246231.32,45.28,86.18
2024-01-20,AST003,Asia Pacific,Upstream Gas,3356655.04,1734490.34,1622164.69,48.33,81.26
2024-01-20,AST004,Middle East,Upstream Oil,5853070.63,2246673.17,3606397.46,61.62,77.16
2024-01-20,AST005,Africa,Integrated Gas,3966222.97,1656090.55,2310132.42,58.25,82.9
2024-01-20,AST006,Americas,Upstream Gas,4347578.97,1980018.82,2367560.15,54.46,83.72
2024-01-20,AST007,Europe,Upstream Oil,6226880.18,2458192.1,3768688.08,60.52,86.18
2024-01-20,AST008,Asia Pacific,Integrated Gas,2542844.15,1390950.5,1151893.65,45.3,81.26
2024-01-20,AST009,Middle East,Upstream Gas,3627606.04,1663018.63,1964587.41,54.16,77.16
2024-01-20,AST010,Africa,Upstream Oil,2336559.05,1142689.53,1193869.52,51.1,82.9
2024-01-20,AST015,Africa,Upstream Gas,2299170.79,966062.62,1333108.16,57.98,82.9
2024-01-20,AST017,Europe,Integrated Gas,6200852.62,2333017.93,3867834.69,62.38,86.18
2024-01-20,AST018,Asia Pacific,Upstream Gas,6259802.47,3345262.48,2914539.99,46.56,81.26
2024-01-20,AST019,Middle East,Upstream Oil,2096692.56,1241363.98,855328.58,40.79,77.16
2024-01-20,AST022,Europe,Upstream Oil,2676702.67,1411534.54,1265168.13,47.27,86.18
2024-01-20,AST025,Africa,Upstream Oil,4242697.14,2279224.25,1963472.89,46.28,82.9
2024-01-21,AST001,Americas,Upstream Oil,3176385.43,1452623.54,1723761.89,54.27,85.6
2024-01-21,AST002,Europe,Integrated Gas,2765696.89,1525283.88,1240413.01,44.85,88.12
2024-01-21,AST005,Africa,Integrated Gas,3896041.39,1620161.29,2275880.1,58.42,84.76
2024-01-21,AST006,Americas,Upstream Gas,4124473.31,1526586.36,2597886.95,62.99,85.6
2024-01-21,AST008,Asia Pacific,Integrated Gas,2658834.84,1262921.18,1395913.66,52.5,83.08
2024-01-21,AST010,Africa,Upstream Oil,2290532.62,1141469.21,1149063.41,50.17,84.76
2024-01-21,AST013,Asia Pacific,Upstream Oil,5310690.9,2620902.2,2689788.7,50.65,83.08
2024-01-21,AST014,Middle East,Integrated Gas,4232011.75,1972596.33,2259415.42,53.39,78.88
2024-01-21,AST015,Africa,Upstream Gas,2431063.37,1281420.01,1149643.36,47.29,84.76
2024-01-21,AST016,Americas,Upstream Oil,3169879.95,1692518.89,1477361.06,46.61,85.6
2024-01-21,AST017,Europe,Integrated Gas,6155166.95,2172711.01,3982455.94,64.7,88.12
2024-01-21,AST018,Asia Pacific,Upstream Gas,6285519.46,2859436.24,3426083.22,54.51,83.08
2024-01-21,AST021,Americas,Upstream Gas,5972628.36,2976030.92,2996597.44,50.17,85.6
2024-01-21,AST022,Europe,Upstream Oil,2829580.99,1392523.07,1437057.92,50.79,88.12
2024-01-21,AST023,Asia Pacific,Integrated Gas,3520798.14,1286347.16,2234450.98,63.46,83.08
2024-01-21,AST024,Middle East,Upstream Gas,3579752.78,1929356.24,1650396.54,46.1,78.88
2024-01-21,AST025,Africa,Upstream Oil,4538770.4,2213650.26,2325120.14,51.23,84.76
2024-01-21,AST027,Europe,Upstream Gas,7015002.88,2398940.75,4616062.13,65.8,88.12
2024-01-21,AST029,Middle East,Integrated Gas,3290442.78,1657795.26,1632647.52,49.62,78.88
2024-01-22,AST002,Europe,Integrated Gas,2952799.5,1568581.38,1384218.12,46.88,88.23
2024-01-22,AST003,Asia Pacific,Upstream Gas,3492303.61,1794883.32,1697420.29,48.6,83.19
2024-01-22,AST007,Europe,Upstream Oil,6137912.53,3056771.57,3081140.96,50.2,88.23
2024-01-22,AST008,Asia Pacific,Integrated Gas,2732864.83,1409431.61,1323433.22,48.43,83.19
2024-01-22,AST009,Middle East,Upstream Gas,3463000.66,1738104.11,1724896.55,49.81,78.99
2024-01-22,AST011,Americas,Integrated Gas,6486749.63,3090830.4,3395919.23,52.35,85.71
2024-01-22,AST012,Europe,Upstream Gas,4798646.59,2044505.59,2754141.0,57.39,88.23
2024-01-22,AST013,Asia Pacific,Upstream Oil,4907194.02,2484097.64,2423096.38,49.38,83.19
2024-01-22,AST014,Middle East,Integrated Gas,4242219.26,1760159.92,2482059.34,58.51,78.99
2024-01-22,AST015,Africa,Upstream Gas,2465906.57,1123191.89,1342714.68,54.45,84.87
2024-01-22,AST016,Americas,Upstream Oil,3285915.84,1754282.8,1531633.04,46.61,85.71
2024-01-22,AST017,Europe,Integrated Gas,6394533.85,2433073.08,3961460.77,61.95,88.23
2024-01-22,AST019,Middle East,Upstream Oil,2215540.02,1172142.24,1043397.78,47.09,78.99
2024-01-22,AST020,Africa,Integrated Gas,4259385.75,2385248.86,1874136.89,44.0,84.87
2024-01-22,AST021,Americas,Upstream Gas,5961943.63,2595905.11,3366038.52,56.46,85.71
2024-01-22,AST022,Europe,Upstream Oil,2939520.65,1515825.75,1423694.9,48.43,88.23
2024-01-22,AST025,Africa,Upstream Oil,4482000.54,1625795.45,2856205.09,63.73,84.87
2024-01-22,AST028,Asia Pacific,Upstream Oil,6473988.83,4150354.59,2323634.24,35.89,83.19
2024-01-22,AST030,Africa,Upstream Gas,6715914.14,2327611.12,4388303.02,65.34,84.87
2024-01-23,AST002,Europe,Integrated Gas,2615553.34,1598242.55,1017310.79,38.89,87.81
2024-01-23,AST009,Middle East,Upstream Gas,3818587.62,1843625.8,1974961.82,51.72,78.61
2024-01-23,AST010,Africa,Upstream Oil,2360326.29,1250665.31,1109660.98,47.01,84.47
2024-01-23,AST013,Asia Pacific,Upstream Oil,4472432.88,2035781.39,2436651.49,54.48,82.79
2024-01-23,AST014,Middle East,Integrated Gas,4269939.56,2009070.21,2260869.35,52.95,78.61
2024-01-23,AST015,Africa,Upstream Gas,2219436.5,890921.24,1328515.26,59.86,84.47
2024-01-23,AST017,Europe,Integrated Gas,6482859.61,2558518.85,3924340.76,60.53,87.81
2024-01-23,AST018,Asia Pacific,Upstream Gas,6290127.16,3445765.88,2844361.28,45.22,82.79
2024-01-23,AST019,Middle East,Upstream Oil,2265996.66,1210034.56,1055962.11,46.6,78.61
2024-01-23,AST023,Asia Pacific,Integrated Gas,3657494.49,1611897.73,2045596.76,55.93,82.79
2024-01-23,AST024,Middle East,Upstream Gas,3956945.09,1702929.83,2254015.26,56.96,78.61
2024-01-23,AST025,Africa,Upstream Oil,4536347.11,1845185.78,2691161.33,59.32,84.47
2024-01-23,AST026,Americas,Integrated Gas,5635175.06,2314676.14,3320498.92,58.92,85.3
2024-01-23,AST027,Europe,Upstream Gas,6556006.59,2209635.14,4346371.45,66.3,87.81
2024-01-24,AST003,Asia Pacific,Upstream Gas,3647618.15,1938901.15,1708717.0,46.84,86.08
2024-01-24,AST004,Middle East,Upstream Oil,5822250.25,2696605.36,3125644.89,53.68,81.73
2024-01-24,AST005,Africa,Integrated Gas,3987532.22,1761111.57,2226420.65,55.83,87.82
2024-01-24,AST007,Europe,Upstream Oil,6477922.82,2109206.4,4368716.42,67.44,91.3
2024-01-24,AST010,Africa,Upstream Oil,2766489.89,1232038.75,1534451.14,55.47,87.82
2024-01-24,AST012,Europe,Upstream Gas,4576834.97,1841039.24,2735795.73,59.77,91.3
2024-01-24,AST015,Africa,Upstream Gas,2365286.5,1130035.88,1235250.62,52.22,87.82
2024-01-24,AST016,Americas,Upstream Oil,3143138.16,1531440.9,1611697.26,51.28,88.69
2024-01-24,AST017,Europe,Integrated Gas,6806182.98,3045172.95,3761010.03,55.26,91.3
2024-01-24,AST020,Africa,Integrated Gas,4626155.62,1747088.5,2879067.12,62.23,87.82
2024-01-24,AST021,Americas,Upstream Gas,6022692.61,2712943.96,3309748.65,54.95,88.69
2024-01-24,AST024,Middle East,Upstream Gas,4153507.59,1691157.75,2462349.84,59.28,81.73
2024-01-24,AST025,Africa,Upstream Oil,4950004.67,2115783.01,2834221.66,57.26,87.82
2024-01-24,AST026,Americas,Integrated Gas,5928682.27,2413595.1,3515087.17,59.29,88.69
2024-01-24,AST027,Europe,Upstream Gas,7571666.86,3304124.28,4267542.58,56.36,91.3
2024-01-24,AST029,Middle East,Integrated Gas,3415295.14,1423939.68,1991355.46,58.31,81.73
2024-01-25,AST001,Americas,Upstream Oil,3193285.86,1657342.17,1535943.69,48.1,84.55
2024-01-25,AST002,Europe,Integrated Gas,2462467.11,1112515.89,1349951.22,54.82,87.03
2024-01-25,AST003,Asia Pacific,Upstream Gas,3370249.38,1577119.3,1793130.08,53.2,82.06
2024-01-25,AST008,Asia Pacific,Integrated Gas,2711189.33,1255604.63,1455584.7,53.69,82.06
2024-01-25,AST010,Africa,Upstream Oil,2360538.1,1085926.07,1274612.03,54.0,83.72
2024-01-25,AST014,Middle East,Integrated Gas,4764288.42,2619550.25,2144738.17,45.02,77.92
2024-01-25,AST016,Americas,Upstream Oil,3423932.26,1814437.9,1609494.36,47.01,84.55
2024-01-25,AST018,Asia Pacific,Upstream Gas,6370033.92,2809041.8,3560992.12,55.9,82.06
2024-01-25,AST019,Middle East,Upstream Oil,2299864.28,1222625.6,1077238.68,46.84,77.92
2024-01-25,AST020,Africa,Integrated Gas,4492691.05,2557731.45,1934959.6,43.07,83.72
2024-01-25,AST022,Europe,Upstream Oil,3052125.85,1206883.58,1845242.27,60.46,87.03
2024-01-25,AST025,Africa,Upstream Oil,4999022.96,1772844.41,3226178.55,64.54,83.72
2024-01-25,AST027,Europe,Upstream Gas,7063284.85,3163446.37,3899838.48,55.21,87.03
2024-01-26,AST001,Americas,Upstream Oil,3387867.0,1886297.4,1501569.6,44.32,85.14
2024-01-26,AST002,Europe,Integrated Gas,2555246.24,1331789.04,1223457.2,47.88,87.64
2024-01-26,AST004,Middle East,Upstream Oil,5609940.24,2706487.26,2903452.98,51.76,78.46
2024-01-26,AST007,Europe,Upstream Oil,5946611.48,2295903.8,3650707.68,61.39,87.64
2024-01-26,AST010,Africa,Upstream Oil,2602739.0,1254007.22,1348731.78,51.82,84.3
2024-01-26,AST011,Americas,Integrated Gas,6994627.41,3054750.18,3939877.23,56.33,85.14
2024-01-26,AST013,Asia Pacific,Upstream Oil,5020094.47,1989384.04,3030710.44,60.37,82.64
2024-01-26,AST014,Middle East,Integrated Gas,4234034.11,1883020.47,2351013.64,55.53,78.46
2024-01-26,AST018,Asia Pacific,Upstream Gas,6388039.23,3133490.44,3254548.79,50.95,82.64
2024-01-26,AST019,Middle East,Upstream Oil,2279106.06,1350451.52,928654.54,40.75,78.46
2024-01-26,AST021,Americas,Upstream Gas,6034169.84,3319140.78,2715029.06,44.99,85.14
2024-01-26,AST022,Europe,Upstream Oil,3098110.08,1716915.42,1381194.66,44.58,87.64
2024-01-26,AST024,Middle East,Upstream Gas,3499317.82,1936407.92,1562909.9,44.66,78.46
2024-01-26,AST026,Americas,Integrated Gas,5460713.4,2679789.61,2780923.79,50.93,85.14
2024-01-26,AST028,Asia Pacific,Upstream Oil,6275985.76,3417555.68,2858430.08,45.55,82.64
2024-01-27,AST004,Middle East,Upstream Oil,5813351.57,2310584.71,3502766.86,60.25,78.5
2024-01-27,AST006,Americas,Upstream Gas,4696836.23,1992670.88,2704165.35,57.57,85.18
2024-01-27,AST007,Europe,Upstream Oil,6528799.28,2556328.53,3972470.74,60.85,87.69
2024-01-27,AST008,Asia Pacific,Integrated Gas,2564451.38,1364309.01,1200142.37,46.8,82.67
2024-01-27,AST009,Middle East,Upstream Gas,3376416.19,1463191.06,1913225.13,56.66,78.5
2024-01-27,AST010,Africa,Upstream Oil,2425933.77,990054.67,1435879.1,59.19,84.35
2024-01-27,AST011,Americas,Integrated Gas,7290658.5,3816323.37,3474335.13,47.65,85.18
2024-01-27,AST012,Europe,Upstream Gas,4492303.54,2102201.26,2390102.28,53.2,87.69
2024-01-27,AST013,Asia Pacific,Upstream Oil,5080289.93,2677579.01,2402710.92,47.29,82.67
2024-01-27,AST014,Middle East,Integrated Gas,4498408.12,1960266.33,2538141.79,56.42,78.5
2024-01-27,AST016,Americas,Upstream Oil,3356270.24,1700236.39,1656033.85,49.34,85.18
2024-01-27,AST017,Europe,Integrated Gas,6220760.11,2220146.96,4000613.15,64.31,87.69
2024-01-27,AST018,Asia Pacific,Upstream Gas,6707579.99,2695821.03,4011758.96,59.81,82.67
2024-01-27,AST020,Africa,Integrated Gas,4685201.61,2576077.58,2109124.03,45.02,84.35
2024-01-27,AST021,Americas,Upstream Gas,5236708.34,2786274.87,2450433.47,46.79,85.18
2024-01-27,AST022,Europe,Upstream Oil,2302533.54,1104847.96,1197685.58,52.02,87.69
2024-01-27,AST023,Asia Pacific,Integrated Gas,3788907.99,1744096.7,2044811.29,53.97,82.67
2024-01-27,AST024,Middle East,Upstream Gas,3649044.61,1815621.74,1833422.87,50.24,78.5
2024-01-27,AST026,Americas,Integrated Gas,5614738.06,2775393.76,2839344.3,50.57,85.18
2024-01-27,AST027,Europe,Upstream Gas,7364617.46,2585059.12,4779558.34,64.9,87.69
2024-01-27,AST028,Asia Pacific,Upstream Oil,6458273.82,3271724.78,3186549.04,49.34,82.67
2024-01-27,AST030,Africa,Upstream Gas,7259329.72,3699236.13,3560093.59,49.04,84.35
2024-01-28,AST003,Asia Pacific,Upstream Gas,3473703.09,1826959.32,1646743.76,47.41,84.94
2024-01-28,AST004,Middle East,Upstream Oil,5212538.76,1950082.29,3262456.47,62.59,80.65
2024-01-28,AST005,Africa,Integrated Gas,4001563.14,1634191.72,2367371.42,59.16,86.66
2024-01-28,AST010,Africa,Upstream Oil,2445402.1,949140.92,1496261.18,61.19,86.66
2024-01-28,AST012,Europe,Upstream Gas,4266662.4,1641337.21,2625325.19,61.53,90.09
2024-01-28,AST014,Middle East,Integrated Gas,4562040.06,1935041.17,2626998.88,57.58,80.65
2024-01-28,AST015,Africa,Upstream Gas,2347016.39,982269.53,1364746.86,58.15,86.66
2024-01-28,AST016,Americas,Upstream Oil,3470753.28,1583875.78,1886877.5,54.37,87.52
2024-01-28,AST017,Europe,Integrated Gas,6011795.79,2380697.87,3631097.92,60.4,90.09
2024-01-28,AST020,Africa,Integrated Gas,4582243.95,2348888.03,2233355.92,48.74,86.66
2024-01-28,AST021,Americas,Upstream Gas,6015499.78,3225491.92,2790007.86,46.38,87.52
2024-01-28,AST024,Middle East,Upstream Gas,3600627.89,1813079.2,1787548.69,49.65,80.65
2024-01-28,AST026,Americas,Integrated Gas,5700617.21,2049620.45,3650996.76,64.05,87.52
2024-01-28,AST027,Europe,Upstream Gas,6937470.54,2635049.4,4302421.14,62.02,90.09
2024-01-28,AST028,Asia Pacific,Upstream Oil,6651128.48,3952619.38,2698509.1,40.57,84.94
2024-01-28,AST030,Africa,Upstream Gas,6813051.96,2710739.58,4102312.38,60.21,86.66
2024-01-29,AST001,Americas,Upstream Oil,3202387.59,1989518.66,1212868.93,37.87,86.37
2024-01-29,AST003,Asia Pacific,Upstream Gas,3613839.67,1989195.46,1624644.2,44.96,83.83
2024-01-29,AST004,Middle East,Upstream Oil,5596858.55,2870036.47,2726822.08,48.72,79.6
2024-01-29,AST005,Africa,Integrated Gas,4320899.46,1524747.99,2796151.47,64.71,85.53
2024-01-29,AST009,Middle East,Upstream Gas,3173620.1,1594462.61,1579157.49,49.76,79.6
2024-01-29,AST014,Middle East,Integrated Gas,4978611.57,2238921.95,2739689.62,55.03,79.6
2024-01-29,AST015,Africa,Upstream Gas,2241529.13,790160.53,1451368.6,64.75,85.53
2024-01-29,AST016,Americas,Upstream Oil,3119641.68,1769353.7,1350287.98,43.28,86.37
2024-01-29,AST017,Europe,Integrated Gas,6211754.32,2315649.22,3896105.1,62.72,88.91
2024-01-29,AST018,Asia Pacific,Upstream Gas,6744548.61,3569144.52,3175404.09,47.08,83.83
2024-01-29,AST019,Middle East,Upstream Oil,2041560.28,1288454.25,753106.03,36.89,79.6
2024-01-29,AST020,Africa,Integrated Gas,4031989.93,1868200.52,2163789.41,53.67,85.53
2024-01-29,AST022,Europe,Upstream Oil,2859207.5,1166359.59,1692847.91,59.21,88.91
2024-01-29,AST024,Middle East,Upstream Gas,3696188.85,1848437.3,1847751.55,49.99,79.6
2024-01-29,AST025,Africa,Upstream Oil,4813191.72,1872634.92,2940556.8,61.09,85.53
2024-01-29,AST026,Americas,Integrated Gas,5760212.2,2323629.2,3436583.0,59.66,86.37
2024-01-29,AST027,Europe,Upstream Gas,7176293.4,2667733.02,4508560.38,62.83,88.91
2024-01-29,AST029,Middle East,Integrated Gas,3393114.9,1776671.68,1616443.21,47.64,79.6
2024-01-29,AST030,Africa,Upstream Gas,6621456.35,2715464.69,3905991.65,58.99,85.53
2024-01-30,AST003,Asia Pacific,Upstream Gas,3578328.7,1775603.6,1802725.1,50.38,80.5
2024-01-30,AST004,Middle East,Upstream Oil,5325587.09,2103110.92,3222476.17,60.51,76.43
2024-01-30,AST005,Africa,Integrated Gas,3981410.01,1720172.28,2261237.73,56.79,82.12
2024-01-30,AST008,Asia Pacific,Integrated Gas,2610353.47,1176234.75,1434118.72,54.94,80.5
2024-01-30,AST009,Middle East,Upstream Gas,3242487.5,1546351.48,1696136.02,52.31,76.43
2024-01-30,AST011,Americas,Integrated Gas,6771865.13,3122541.26,3649323.86,53.89,82.94
2024-01-30,AST013,Asia Pacific,Upstream Oil,4781998.84,2629484.75,2152514.09,45.01,80.5
2024-01-30,AST014,Middle East,Integrated Gas,4109219.58,2162805.97,1946413.6,47.37,76.43
2024-01-30,AST015,Africa,Upstream Gas,2294314.1,1072001.48,1222312.63,53.28,82.12
2024-01-30,AST018,Asia Pacific,Upstream Gas,5750054.56,2928171.27,2821883.29,49.08,80.5
2024-01-30,AST019,Middle East,Upstream Oil,2378468.74,1618245.95,760222.79,31.96,76.43
2024-01-30,AST020,Africa,Integrated Gas,4565141.01,1981170.61,2583970.4,56.6,82.12
2024-01-30,AST021,Americas,Upstream Gas,5508829.74,2490066.66,3018763.08,54.8,82.94
2024-01-30,AST023,Asia Pacific,Integrated Gas,3467323.47,1895682.03,1571641.44,45.33,80.5
2024-01-30,AST026,Americas,Integrated Gas,4822740.03,1697446.76,3125293.27,64.8,82.94
2024-01-30,AST027,Europe,Upstream Gas,7266863.74,3313127.48,3953736.27,54.41,85.38
2024-01-30,AST028,Asia Pacific,Upstream Oil,6736302.58,3952767.55,2783535.03,41.32,80.5
2024-01-30,AST029,Middle East,Integrated Gas,3153884.4,1464868.9,1689015.5,53.55,76.43
2024-01-31,AST001,Americas,Upstream Oil,3309200.88,1472875.16,1836325.72,55.49,86.77
2024-01-31,AST002,Europe,Integrated Gas,2811099.87,1269275.06,1541824.81,54.85,89.32
2024-01-31,AST005,Africa,Integrated Gas,4051075.08,1905586.57,2145488.51,52.96,85.92
2024-01-31,AST010,Africa,Upstream Oil,2450200.6,1316785.33,1133415.27,46.26,85.92
2024-01-31,AST013,Asia Pacific,Upstream Oil,4897647.06,2152071.86,2745575.2,56.06,84.22
2024-01-31,AST016,Americas,Upstream Oil,3511551.79,1397206.37,2114345.42,60.21,86.77
2024-01-31,AST017,Europe,Integrated Gas,6694796.32,3163316.17,3531480.15,52.75,89.32
2024-01-31,AST018,Asia Pacific,Upstream Gas,6475706.2,3329582.71,3146123.49,48.58,84.22
2024-01-31,AST019,Middle East,Upstream Oil,2428641.31,1520958.56,907682.75,37.37,79.97
2024-01-31,AST020,Africa,Integrated Gas,3980018.67,1958245.59,2021773.08,50.8,85.92
2024-01-31,AST021,Americas,Upstream Gas,5757369.16,2370580.7,3386788.46,58.83,86.77
2024-01-31,AST022,Europe,Upstream Oil,2865944.5,1264222.72,1601721.78,55.89,89.32
2024-01-31,AST024,Middle East,Upstream Gas,3808051.36,1643409.1,2164642.26,56.84,79.97
2024-01-31,AST026,Americas,Integrated Gas,5669643.28,2254106.12,3415537.16,60.24,86.77
2024-01-31,AST027,Europe,Upstream Gas,6603597.03,3012963.8,3590633.23,54.37,89.32
2024-01-31,AST028,Asia Pacific,Upstream Oil,6126701.42,3001218.11,3125483.31,51.01,84.22
2024-01-31,AST030,Africa,Upstream Gas,7060705.36,3537144.02,3523561.34,49.9,85.92
2024-02-01,AST001,Americas,Upstream Oil,2977482.46,1719513.93,1257968.53,42.25,86.04
2024-02-01,AST002,Europe,Integrated Gas,2701795.87,1307415.23,1394380.64,51.61,88.57
2024-02-01,AST003,Asia Pacific,Upstream Gas,3833783.41,1678398.9,2155384.51,56.22,83.51
2024-02-01,AST005,Africa,Integrated Gas,4002305.44,1610900.92,2391404.52,59.75,85.19
2024-02-01,AST007,Europe,Upstream Oil,6889222.99,3231791.24,3657431.75,53.09,88.57
2024-02-01,AST009,Middle East,Upstream Gas,3323636.3,1833803.67,1489832.63,44.83,79.29
2024-02-01,AST011,Americas,Integrated Gas,7541057.01,4091442.85,3449614.16,45.74,86.04
2024-02-01,AST012,Europe,Upstream Gas,4423326.65,2014491.15,2408835.5,54.46,88.57
2024-02-01,AST013,Asia Pacific,Upstream Oil,5035107.92,1928275.34,3106832.58,61.7,83.51
2024-02-01,AST014,Middle East,Integrated Gas,4885074.58,2025968.57,2859106.01,58.53,79.29
2024-02-01,AST019,Middle East,Upstream Oil,2448153.59,1493408.07,954745.52,39.0,79.29
2024-02-01,AST020,Africa,Integrated Gas,4859181.66,2590564.41,2268617.25,46.69,85.19
2024-02-01,AST022,Europe,Upstream Oil,3050264.7,1581523.56,1468741.14,48.15,88.57
2024-02-01,AST023,Asia Pacific,Integrated Gas,3919795.11,1633403.03,2286392.08,58.33,83.51
2024-02-01,AST026,Americas,Integrated Gas,6155947.35,2509268.23,3646679.12,59.24,86.04
2024-02-01,AST027,Europe,Upstream Gas,7242695.88,3209600.32,4033095.56,55.69,88.57
2024-02-01,AST030,Africa,Upstream Gas,6353731.23,2812575.42,3541155.81,55.73,85.19
