date,asset_id,production_boe_d,production_status
2024-02-14,AST024,45912.0,Normal
2024-02-14,AST025,58972.5,Normal
2024-02-14,AST026,65354.0,Normal
2024-02-14,AST027,79364.0,High
2024-02-14,AST028,81607.0,High
2024-02-14,AST030,76287.5,High
2024-02-15,AST003,41089.0,Low
2024-02-15,AST005,46626.0,Normal
2024-02-15,AST006,53472.0,Normal
2024-02-15,AST007,77183.0,High
2024-02-15,AST010,29320.0,Low
2024-02-15,AST011,80897.5,High
2024-02-15,AST013,63029.0,Normal
2024-02-15,AST014,55495.0,Normal
2024-02-15,AST016,41910.0,Low
2024-02-15,AST020,51729.33,Normal
2024-02-15,AST022,37973.5,Low
2024-02-15,AST023,43975.0,Low
2024-02-15,AST025,60814.0,Normal
2024-02-15,AST026,57179.0,Normal
2024-02-15,AST028,69832.0,Normal
2024-02-15,AST030,88177.0,High
2024-02-16,AST003,40686.0,Low
2024-02-16,AST004,73896.0,High
2024-02-16,AST005,50489.0,Normal
2024-02-16,AST007,73887.33,High
2024-02-16,AST008,32337.0,Low
2024-02-16,AST013,63252.0,Normal
2024-02-16,AST014,58446.0,Normal
2024-02-16,AST016,38312.5,Low
2024-02-16,AST017,72344.0,High
2024-02-16,AST018,77155.0,High
2024-02-16,AST019,27511.0,Low
2024-02-16,AST020,51859.0,Normal
2024-02-16,AST021,70868.0,High
2024-02-16,AST023,45212.0,Normal
2024-02-16,AST025,61109.0,Normal
2024-02-16,AST028,70229.0,High
2024-02-16,AST029,39521.0,Low
2024-02-16,AST030,77718.0,High
2024-02-17,AST001,37111.0,Low
2024-02-17,AST004,66257.0,Normal
2024-02-17,AST007,75832.0,High
2024-02-17,AST008,31087.0,Low
2024-02-17,AST010,31270.0,Low
2024-02-17,AST011,80262.0,High
2024-02-17,AST012,52784.5,Normal
2024-02-17,AST014,61584.0,Normal
2024-02-17,AST017,73269.5,High
2024-02-17,AST018,78698.0,High
2024-02-17,AST021,64326.0,Normal
2024-02-17,AST022,34457.5,Low
2024-02-17,AST023,44255.0,Low
2024-02-17,AST024,46486.0,Normal
2024-02-17,AST026,57132.0,Normal
2024-02-17,AST029,38168.0,Low
2024-02-18,AST002,32239.0,Low
2024-02-18,AST006,52133.0,Normal
2024-02-18,AST008,31634.0,Low
2024-02-18,AST009,44677.0,Low
2024-02-18,AST010,28253.5,Low
2024-02-18,AST011,76598.5,High
2024-02-18,AST012,48292.0,Normal
2024-02-18,AST013,65648.0,Normal
2024-02-18,AST015,29400.5,Low
2024-02-18,AST016,35842.0,Low
2024-02-18,AST019,29258.0,Low
2024-02-18,AST022,32647.0,Low
2024-02-18,AST023,42051.0,Low
2024-02-18,AST027,85641.0,High
2024-02-18,AST028,80325.33,High
2024-02-18,AST029,39402.0,Low
2024-02-19,AST003,42610.0,Low
2024-02-19,AST005,48774.0,Normal
2024-02-19,AST007,72585.0,High
2024-02-19,AST008,31065.0,Low
2024-02-19,AST009,49990.0,Normal
2024-02-19,AST013,66570.0,Normal
2024-02-19,AST015,28906.0,Low
2024-02-19,AST016,40114.0,Low
2024-02-19,AST017,75462.0,High
2024-02-19,AST019,30565.0,Low
2024-02-19,AST022,38840.0,Low
2024-02-19,AST025,56015.5,Normal
2024-02-19,AST026,62015.0,Normal
2024-02-19,AST027,85062.0,High
2024-02-19,AST028,90337.0,High
2024-02-20,AST001,37630.0,Low
2024-02-20,AST004,73047.0,High
2024-02-20,AST006,52651.0,Normal
2024-02-20,AST010,29746.0,Low
2024-02-20,AST011,86955.0,High
2024-02-20,AST013,61571.0,Normal
2024-02-20,AST014,55381.0,Normal
2024-02-20,AST016,39359.0,Low
2024-02-20,AST017,73292.75,High
2024-02-20,AST019,29844.0,Low
2024-02-20,AST022,35359.0,Low
2024-02-20,AST023,45327.5,Low
2024-02-20,AST025,59732.0,Normal
2024-02-20,AST026,61257.5,Normal
2024-02-20,AST028,78924.0,High
2024-02-21,AST001,41145.0,Low
2024-02-21,AST005,47247.0,Normal
2024-02-21,AST007,68457.0,Normal
2024-02-21,AST008,32789.0,Low
2024-02-21,AST011,81310.67,High
2024-02-21,AST013,61325.0,Normal
2024-02-21,AST017,71446.0,High
2024-02-21,AST018,78464.0,High
2024-02-21,AST019,28601.0,Low
2024-02-21,AST020,47935.0,Normal
2024-02-21,AST023,43700.33,Low
2024-02-21,AST024,47807.67,Normal
2024-02-21,AST026,61715.5,Normal
2024-02-21,AST027,87166.0,High
2024-02-21,AST028,83866.0,High
2024-02-21,AST029,42571.0,Low
2024-02-22,AST004,71546.0,High
2024-02-22,AST005,49915.0,Normal
2024-02-22,AST008,30541.0,Low
2024-02-22,AST009,40999.0,Low
2024-02-22,AST010,30335.5,Low
2024-02-22,AST011,92445.0,High
2024-02-22,AST012,56275.0,Normal
2024-02-22,AST014,56212.0,Normal
2024-02-22,AST015,28832.5,Low
2024-02-22,AST018,76278.0,High
2024-02-22,AST019,29623.5,Low
2024-02-22,AST020,51758.0,Normal
2024-02-22,AST021,65994.0,Normal
2024-02-22,AST024,45616.0,Low
2024-02-22,AST025,61489.0,Normal
2024-02-22,AST027,85157.0,High
2024-02-22,AST030,81243.0,High
2024-02-23,AST001,35356.0,Low
2024-02-23,AST002,33980.0,Low
2024-02-23,AST004,70303.0,High
2024-02-23,AST006,54815.5,Normal
2024-02-23,AST007,71426.0,High
2024-02-23,AST008,31192.0,Low
2024-02-23,AST011,80904.0,High
2024-02-23,AST018,79972.0,High
2024-02-23,AST019,31570.0,Low
2024-02-23,AST020,53347.0,Normal
2024-02-23,AST022,35950.5,Low
2024-02-23,AST023,43508.0,Low
2024-02-23,AST025,55163.0,Normal
2024-02-23,AST028,70708.0,High
2024-02-24,AST002,32483.0,Low
2024-02-24,AST003,42280.5,Low
2024-02-24,AST004,74302.5,High
2024-02-24,AST005,52471.0,Normal
2024-02-24,AST006,55108.0,Normal
2024-02-24,AST007,73616.0,High
2024-02-24,AST008,33244.5,Low
2024-02-24,AST010,29460.67,Low
2024-02-24,AST011,88024.0,High
2024-02-24,AST013,62296.0,Normal
2024-02-24,AST017,70125.0,High
2024-02-24,AST018,75395.5,High
2024-02-24,AST021,70130.5,High
2024-02-24,AST022,34736.0,Low
2024-02-24,AST023,41514.0,Low
2024-02-24,AST024,46814.0,Normal
2024-02-24,AST025,58415.5,Normal
2024-02-24,AST027,82694.0,High
2024-02-24,AST029,37719.0,Low
2024-02-24,AST030,74621.0,High
2024-02-25,AST001,37413.0,Low
2024-02-25,AST002,30867.0,Low
2024-02-25,AST003,40037.5,Low
2024-02-25,AST004,63316.0,Normal
2024-02-25,AST005,47059.0,Normal
2024-02-25,AST008,34811.0,Low
2024-02-25,AST009,48316.0,Normal
2024-02-25,AST010,29083.0,Low
2024-02-25,AST011,83820.0,High
2024-02-25,AST013,61409.67,Normal
2024-02-25,AST014,64008.0,Normal
2024-02-25,AST018,70910.5,High
2024-02-25,AST020,50169.0,Normal
2024-02-25,AST022,31277.0,Low
2024-02-25,AST023,42963.0,Low
2024-02-25,AST024,45024.0,Normal
2024-02-25,AST026,65368.0,Normal
2024-02-25,AST028,80799.0,High
2024-02-25,AST029,45266.0,Normal
2024-02-26,AST002,32524.5,Low
2024-02-26,AST003,42565.5,Low
2024-02-26,AST005,47318.5,Normal
2024-02-26,AST009,47912.0,Normal
2024-02-26,AST010,29355.0,Low
2024-02-26,AST011,75131.0,High
2024-02-26,AST013,62550.0,Normal
2024-02-26,AST015,24795.0,Low
2024-02-26,AST017,74055.0,High
2024-02-26,AST021,61184.0,Normal
2024-02-26,AST022,36565.0,Low
2024-02-26,AST023,43239.0,Low
2024-02-26,AST024,46185.0,Normal
2024-02-26,AST026,63697.0,Normal
2024-02-26,AST027,84396.0,High
2024-02-26,AST028,78549.0,High
2024-02-26,AST030,81378.0,High
2024-02-27,AST002,29689.5,Low
2024-02-27,AST003,41239.0,Low
2024-02-27,AST005,45568.33,Normal
2024-02-27,AST008,30957.0,Low
2024-02-27,AST010,29761.0,Low
2024-02-27,AST013,65878.0,Normal
2024-02-27,AST014,56854.5,Normal
2024-02-27,AST015,27425.0,Low
2024-02-27,AST020,53650.0,Normal
2024-02-27,AST022,35215.5,Low
2024-02-27,AST023,37898.0,Low
2024-02-27,AST026,66887.0,Normal
2024-02-27,AST027,82561.0,High
2024-02-27,AST028,72524.0,High
2024-02-27,AST029,38894.0,Low
2024-02-28,AST001,36120.0,Low
2024-02-28,AST002,31279.0,Low
2024-02-28,AST004,71690.75,High
2024-02-28,AST005,46926.0,Normal
2024-02-28,AST007,70884.0,High
2024-02-28,AST008,30052.0,Low
2024-02-28,AST009,42892.0,Low
2024-02-28,AST010,26424.0,Low
2024-02-28,AST011,72999.0,High
2024-02-28,AST012,50334.0,Normal
2024-02-28,AST014,54603.0,Normal
2024-02-28,AST017,77679.0,High
2024-02-28,AST018,80880.0,High
2024-02-28,AST019,31717.0,Low
2024-02-28,AST020,54754.0,Normal
2024-02-28,AST023,42388.0,Low
2024-02-28,AST027,66593.0,Normal
2024-02-28,AST028,80605.67,High
2024-02-28,AST030,76368.0,High
2024-02-29,AST002,31844.0,Low
2024-02-29,AST003,40693.5,Low
2024-02-29,AST004,70747.5,High
2024-02-29,AST005,44457.0,Low
2024-02-29,AST007,64991.0,Normal
2024-02-29,AST008,31667.33,Low
2024-02-29,AST009,45402.33,Low
2024-02-29,AST010,29883.5,Low
2024-02-29,AST011,79590.0,High
2024-02-29,AST012,50638.0,Normal
2024-02-29,AST014,56124.5,Normal
2024-02-29,AST015,27763.0,Low
2024-02-29,AST016,40600.0,Low
2024-02-29,AST021,71676.5,High
2024-02-29,AST022,36358.5,Low
2024-02-29,AST024,50647.0,Normal
2024-02-29,AST025,58002.67,Normal
2024-02-29,AST026,64481.0,Normal
2024-02-29,AST029,37830.0,Low
2024-02-29,AST030,80759.0,High
2024-03-01,AST004,71891.67,Normal
2024-03-01,AST005,49761.0,Normal
2024-03-01,AST008,31307.0,Low
2024-03-01,AST009,43109.0,Low
2024-03-01,AST014,58711.0,Normal
2024-03-01,AST018,76009.0,High
2024-03-01,AST020,51817.4,Normal
2024-03-01,AST022,34381.5,Low
2024-03-01,AST023,41512.0,Low
2024-03-01,AST024,48368.0,Normal
2024-03-01,AST025,55132.0,Normal
2024-03-01,AST027,83873.0,High
2024-03-01,AST030,74258.0,High
2024-03-02,AST003,39440.5,Low
2024-03-02,AST004,73429.0,High
2024-03-02,AST005,50360.0,Normal
2024-03-02,AST008,34446.0,Low
2024-03-02,AST010,29036.0,Low
2024-03-02,AST011,83854.0,High
2024-03-02,AST015,26920.0,Low
2024-03-02,AST016,42649.0,Low
2024-03-02,AST019,30910.0,Low
2024-03-02,AST021,64186.5,Normal
2024-03-02,AST023,46175.0,Normal
2024-03-02,AST024,51562.0,Normal
2024-03-02,AST025,54009.0,Normal
2024-03-02,AST026,58022.0,Normal
2024-03-03,AST001,37881.33,Low
2024-03-03,AST003,42596.0,Low
2024-03-03,AST007,71638.5,High
2024-03-03,AST008,32995.0,Low
2024-03-03,AST009,44747.0,Low
2024-03-03,AST010,31169.0,Low
2024-03-03,AST011,77117.0,High
2024-03-03,AST013,65920.0,Normal
2024-03-03,AST014,51641.0,Normal
2024-03-03,AST015,23253.0,Low
2024-03-03,AST021,71885.0,High
2024-03-03,AST024,46744.0,Normal
2024-03-04,AST001,38735.0,Low
2024-03-04,AST003,42973.0,Low
2024-03-04,AST009,45393.0,Low
2024-03-04,AST011,78029.0,High
2024-03-04,AST012,52235.0,Normal
2024-03-04,AST013,58036.0,Normal
2024-03-04,AST014,60837.0,Normal
2024-03-04,AST015,27992.0,Low
2024-03-04,AST018,71384.0,High
2024-03-04,AST020,57324.0,Normal
2024-03-04,AST021,71719.0,High
2024-03-04,AST025,61100.0,Normal
2024-03-04,AST027,79979.5,High
2024-03-04,AST028,83937.0,High
2024-03-04,AST029,40926.0,Low
2024-03-04,AST030,88856.0,High
2024-03-05,AST001,39171.5,Low
2024-03-05,AST002,34433.0,Low
2024-03-05,AST005,46620.0,Normal
2024-03-05,AST008,33303.0,Low
2024-03-05,AST011,79538.0,High
2024-03-05,AST012,53747.0,Normal
2024-03-05,AST013,59518.5,Normal
2024-03-05,AST015,28334.5,Low
2024-03-05,AST017,78181.0,High
2024-03-05,AST019,30268.0,Low
2024-03-05,AST020,53266.0,Normal
2024-03-05,AST021,68004.25,Normal
2024-03-05,AST022,36977.0,Low
2024-03-05,AST025,59586.0,Normal
2024-03-05,AST026,61017.67,Normal
2024-03-05,AST029,39911.0,Low
2024-03-05,AST030,86572.0,High
2024-03-06,AST004,69580.0,High
2024-03-06,AST005,45305.0,Low
2024-03-06,AST006,53893.0,Normal
2024-03-06,AST007,74450.33,High
2024-03-06,AST009,45795.0,Normal
2024-03-06,AST010,27876.0,Low
2024-03-06,AST011,82057.0,High
2024-03-06,AST013,68017.0,Normal
2024-03-06,AST016,41924.0,Low
2024-03-06,AST019,31460.0,Low
2024-03-06,AST020,49394.0,Normal
2024-03-06,AST022,36079.0,Low
2024-03-06,AST023,45885.5,Low
2024-03-06,AST026,63827.0,Normal
2024-03-06,AST027,76355.5,High
2024-03-07,AST001,39750.0,Low
2024-03-07,AST003,41841.0,Low
2024-03-07,AST004,68602.0,Normal
2024-03-07,AST008,33807.0,Low
2024-03-07,AST011,85667.0,High
2024-03-07,AST013,58111.0,Normal
2024-03-07,AST014,58947.0,Normal
2024-03-07,AST016,38081.0,Low
2024-03-07,AST018,80850.5,High
2024-03-07,AST020,56242.0,Normal
2024-03-07,AST021,74415.5,High
2024-03-07,AST022,34810.67,Low
2024-03-07,AST024,52712.0,Normal
2024-03-07,AST025,59155.0,Normal
2024-03-07,AST026,72878.0,High
2024-03-07,AST027,79978.0,High
2024-03-07,AST030,84747.5,High
2024-03-08,AST002,33216.5,Low
2024-03-08,AST003,41766.0,Low
2024-03-08,AST006,56329.5,Normal
2024-03-08,AST007,72921.0,High
2024-03-08,AST008,32846.33,Low
2024-03-08,AST009,43657.0,Low
2024-03-08,AST011,80044.0,High
2024-03-08,AST015,26106.0,Low
2024-03-08,AST016,39594.0,Low
2024-03-08,AST018,79160.0,High
2024-03-08,AST019,27480.0,Low
2024-03-08,AST020,52634.0,Normal
2024-03-08,AST022,36653.0,Low
2024-03-08,AST023,41743.0,Low
2024-03-08,AST026,66152.5,Normal
2024-03-08,AST027,81419.0,High
2024-03-08,AST028,72444.0,High
2024-03-08,AST030,77475.0,High
2024-03-09,AST002,32530.0,Low
2024-03-09,AST003,43298.0,Low
2024-03-09,AST005,53614.0,Normal
2024-03-09,AST009,48552.5,Normal
2024-03-09,AST012,52470.0,Normal
2024-03-09,AST013,61995.0,Normal
2024-03-09,AST015,26551.0,Low
2024-03-09,AST017,70663.67,Normal
2024-03-09,AST020,56329.0,Normal
2024-03-09,AST023,43869.0,Low
2024-03-09,AST024,45121.0,Normal
2024-03-09,AST025,57488.0,Normal
2024-03-09,AST026,63077.0,Normal
2024-03-09,AST027,79220.0,High
2024-03-09,AST028,80758.0,High
2024-03-09,AST029,41715.0,Low
2024-03-09,AST030,82495.0,High
2024-03-10,AST003,43343.0,Low
2024-03-10,AST008,31756.0,Low
2024-03-10,AST009,42879.5,Low
2024-03-10,AST012,52967.0,Normal
2024-03-10,AST014,54785.0,Normal
2024-03-10,AST017,71597.0,High
2024-03-10,AST018,78399.0,High
2024-03-10,AST022,32795.0,Low
2024-03-10,AST024,48031.0,Normal
2024-03-10,AST025,60693.0,Normal
2024-03-10,AST026,64489.0,Normal
2024-03-10,AST028,74199.0,High
2024-03-10,AST029,38834.67,Low
2024-03-10,AST030,81350.0,High
2024-03-11,AST001,35626.0,Low
2024-03-11,AST004,74859.0,High
2024-03-11,AST005,48699.0,Normal
2024-03-11,AST006,57416.0,Normal
2024-03-11,AST008,33297.0,Low
2024-03-11,AST009,40291.0,Low
2024-03-11,AST010,28910.0,Low
2024-03-11,AST011,77764.0,High
2024-03-11,AST013,65850.0,Normal
2024-03-11,AST014,57951.0,Normal
2024-03-11,AST016,43012.0,Low
2024-03-11,AST018,79583.0,High
2024-03-11,AST019,32293.0,Low
2024-03-11,AST020,50708.5,Normal
2024-03-11,AST021,78850.0,High
2024-03-11,AST022,36848.0,Low
2024-03-11,AST025,53730.0,Normal
2024-03-11,AST026,64323.5,Normal
2024-03-11,AST027,77235.0,High
2024-03-12,AST002,30678.0,Low
2024-03-12,AST004,75734.0,High
2024-03-12,AST005,45584.0,Normal
2024-03-12,AST007,77135.0,High
2024-03-12,AST008,35351.33,Low
2024-03-12,AST010,27652.5,Low
2024-03-12,AST011,83719.0,High
2024-03-12,AST013,61891.0,Normal
2024-03-12,AST014,59940.0,Normal
2024-03-12,AST015,30136.0,Low
2024-03-12,AST016,41500.0,Low
2024-03-12,AST017,74435.0,High
2024-03-12,AST018,78642.0,High
2024-03-12,AST023,46566.0,Normal
2024-03-12,AST026,63490.0,Normal
2024-03-12,AST028,82228.5,High
2024-03-12,AST029,43450.0,Low
2024-03-12,AST030,85898.0,High
2024-03-13,AST004,70378.0,High
2024-03-13,AST005,50295.5,Normal
2024-03-13,AST015,28076.0,Low
2024-03-13,AST017,70010.0,High
2024-03-13,AST018,76330.0,High
2024-03-13,AST021,71046.0,High
2024-03-13,AST023,46722.0,Normal
2024-03-13,AST025,57523.0,Normal
2024-03-13,AST029,39642.0,Low
2024-03-13,AST030,84931.5,High
2024-03-14,AST002,32317.0,Low
2024-03-14,AST003,42107.67,Low
2024-03-14,AST005,50984.5,Normal
2024-03-14,AST006,53865.5,Normal
2024-03-14,AST008,28224.0,Low
2024-03-14,AST010,29419.0,Low
2024-03-14,AST011,80925.0,High
2024-03-14,AST012,52381.0,Normal
2024-03-14,AST013,61858.0,Normal
2024-03-14,AST014,58168.5,Normal
2024-03-14,AST021,62701.0,Normal
2024-03-14,AST022,34147.0,Low
2024-03-14,AST024,43735.0,Low
2024-03-14,AST025,57992.0,Normal
2024-03-14,AST027,81363.5,High
2024-03-14,AST028,80257.0,High
2024-03-14,AST029,43796.0,Low
2024-03-14,AST030,79005.0,High
2024-03-15,AST001,36194.67,Low
2024-03-15,AST003,39971.0,Low
2024-03-15,AST005,47480.0,Low
2024-03-15,AST006,57902.0,Normal
2024-03-15,AST008,29936.5,Low
2024-03-15,AST010,29799.0,Low
2024-03-15,AST011,74497.0,High
2024-03-15,AST012,52098.0,Normal
2024-03-15,AST018,80152.0,High
2024-03-15,AST019,29604.0,Low
2024-03-15,AST021,70235.0,High
2024-03-15,AST022,34044.5,Low
2024-03-15,AST023,45853.0,Normal
2024-03-15,AST024,50131.0,Normal
2024-03-15,AST025,57665.0,Normal
2024-03-15,AST026,68328.0,Normal
2024-03-15,AST029,42268.0,Low
2024-03-15,AST030,78492.0,High
2024-03-16,AST001,37893.0,Low
2024-03-16,AST003,43546.0,Low
2024-03-16,AST004,73401.25,High
2024-03-16,AST006,53010.0,Normal
2024-03-16,AST007,75216.0,High
2024-03-16,AST008,34482.0,Low
2024-03-16,AST009,40654.0,Low
2024-03-16,AST011,80367.0,High
2024-03-16,AST012,47642.0,Normal
2024-03-16,AST014,59604.67,Normal
2024-03-16,AST015,27613.5,Low
2024-03-16,AST018,75594.0,High
2024-03-16,AST020,53572.0,Normal
2024-03-16,AST022,39830.0,Low
2024-03-16,AST024,48655.0,Normal
2024-03-16,AST027,79407.0,High
2024-03-16,AST028,78521.0,High
2024-03-16,AST030,84220.0,High
2024-03-17,AST002,31419.0,Low
2024-03-17,AST003,39360.0,Low
2024-03-17,AST008,31507.0,Low
2024-03-17,AST010,30048.0,Low
2024-03-17,AST014,61172.0,Normal
2024-03-17,AST015,27329.0,Low
2024-03-17,AST018,71351.0,High
2024-03-17,AST019,33678.0,Low
2024-03-17,AST020,53788.0,Normal
2024-03-17,AST021,72343.67,High
2024-03-17,AST023,46066.0,Normal
2024-03-17,AST028,82712.0,High
2024-03-17,AST029,44834.0,Low
2024-03-17,AST030,88502.0,High
2024-03-18,AST001,36228.5,Low
2024-03-18,AST002,32630.0,Low
2024-03-18,AST003,41318.0,Low
2024-03-18,AST004,71320.0,High
2024-03-18,AST005,48125.5,Low
2024-03-18,AST006,52212.0,Normal
2024-03-18,AST010,30108.0,Low
2024-03-18,AST012,51512.0,Normal
2024-03-18,AST013,62577.33,Normal
2024-03-18,AST015,25284.0,Low
2024-03-18,AST018,81038.0,High
2024-03-18,AST019,32305.0,Low
2024-03-18,AST020,56500.0,Normal
2024-03-18,AST021,68202.0,High
2024-03-18,AST023,44316.0,Low
2024-03-18,AST024,47467.0,Normal
2024-03-18,AST025,55769.0,Normal
2024-03-18,AST026,67085.0,Normal
2024-03-18,AST030,79857.0,High
2024-03-19,AST002,31708.0,Low
2024-03-19,AST003,39267.0,Low
2024-03-19,AST005,48822.0,Normal
2024-03-19,AST006,58678.0,Normal
2024-03-19,AST007,77153.0,High
2024-03-19,AST008,31142.0,Low
2024-03-19,AST009,44845.0,Low
2024-03-19,AST011,68599.0,Normal
2024-03-19,AST012,47921.0,Normal
2024-03-19,AST013,56789.0,Normal
2024-03-19,AST017,66607.0,Normal
2024-03-19,AST019,31778.0,Low
2024-03-19,AST022,34653.0,Low
2024-03-19,AST023,45086.0,Normal
2024-03-19,AST024,51064.0,Normal
2024-03-19,AST026,64607.5,Normal
2024-03-19,AST028,80444.0,High
2024-03-19,AST029,40398.0,Low
2024-03-19,AST030,83346.0,High
2024-03-20,AST001,37035.0,Low
2024-03-20,AST002,32290.5,Low
2024-03-20,AST003,43059.5,Low
2024-03-20,AST004,64930.0,Normal
2024-03-20,AST006,52620.0,Normal
2024-03-20,AST010,28269.0,Low
2024-03-20,AST011,80983.0,High
2024-03-20,AST012,55141.0,Normal
2024-03-20,AST013,62888.0,Normal
2024-03-20,AST014,59775.0,Normal
2024-03-20,AST016,40095.33,Low
2024-03-20,AST022,35878.0,Low
2024-03-20,AST023,46174.0,Normal
2024-03-20,AST025,58103.5,Normal
2024-03-20,AST026,66650.0,Normal
2024-03-20,AST027,70192.0,High
2024-03-20,AST028,70995.0,High
2024-03-21,AST001,39400.5,Low
2024-03-21,AST003,39230.0,Low
2024-03-21,AST004,74667.0,High
2024-03-21,AST008,32662.0,Low
2024-03-21,AST009,45099.0,Normal
2024-03-21,AST010,30202.0,Low
2024-03-21,AST011,81810.0,High
2024-03-21,AST012,54285.5,Normal
2024-03-21,AST013,66619.0,Normal
2024-03-21,AST015,28121.0,Low
2024-03-21,AST016,39384.0,Low
2024-03-21,AST017,74080.0,High
2024-03-21,AST019,30076.0,Low
2024-03-21,AST020,55196.0,Normal
2024-03-21,AST021,70508.5,High
2024-03-21,AST022,37656.0,Low
2024-03-21,AST024,45376.5,Low
2024-03-21,AST025,60101.0,Normal
2024-03-21,AST030,90256.0,High
2024-03-22,AST001,38441.0,Low
2024-03-22,AST004,75576.0,High
2024-03-22,AST007,71218.0,High
2024-03-22,AST008,33254.0,Low
2024-03-22,AST009,43918.0,Low
2024-03-22,AST011,85179.5,High
2024-03-22,AST012,54162.0,Normal
2024-03-22,AST013,64331.5,Normal
2024-03-22,AST017,78832.0,High
2024-03-22,AST018,73839.0,High
2024-03-22,AST021,66137.0,Normal
2024-03-22,AST023,45234.0,Normal
2024-03-22,AST025,64914.0,Normal
2024-03-22,AST026,62692.0,Normal
2024-03-22,AST028,74605.0,High
2024-03-23,AST001,35490.0,Low
2024-03-23,AST003,37789.0,Low
2024-03-23,AST004,73698.0,High
2024-03-23,AST007,70415.0,High
2024-03-23,AST010,29242.0,Low
2024-03-23,AST011,77003.0,High
2024-03-23,AST012,52895.5,Normal
2024-03-23,AST015,28919.5,Low
2024-03-23,AST017,73871.0,High
2024-03-23,AST018,82825.0,High
2024-03-23,AST020,51333.0,Normal
2024-03-23,AST023,42603.5,Low
2024-03-23,AST024,45849.0,Normal
2024-03-23,AST025,61212.0,Normal
2024-03-23,AST026,67558.67,Normal
2024-03-23,AST027,80135.0,High
2024-03-23,AST029,45386.0,Low
2024-03-24,AST002,31003.0,Low
2024-03-24,AST003,41772.0,Low
2024-03-24,AST004,71693.5,High
2024-03-24,AST007,73179.0,High
2024-03-24,AST008,32075.0,Low
2024-03-24,AST009,46216.0,Normal
2024-03-24,AST010,28118.5,Low
2024-03-24,AST011,82057.5,High
2024-03-24,AST013,66840.0,Normal
2024-03-24,AST016,41658.0,Low
2024-03-24,AST017,85371.0,High
2024-03-24,AST019,32862.0,Low
2024-03-24,AST020,50355.5,Normal
2024-03-24,AST023,42942.0,Low
2024-03-24,AST026,69126.0,Normal
2024-03-24,AST029,42392.0,Low
2024-03-25,AST002,34608.0,Low
2024-03-25,AST004,70506.0,High
2024-03-25,AST005,47260.0,Normal
2024-03-25,AST006,53416.0,Normal
2024-03-25,AST009,49455.0,Normal
2024-03-25,AST010,31187.0,Low
2024-03-25,AST013,60413.33,Normal
2024-03-25,AST014,59770.0,Normal
2024-03-25,AST015,25767.0,Low
2024-03-25,AST016,38254.0,Low
2024-03-25,AST017,71902.0,High
2024-03-25,AST018,83951.0,High
2024-03-25,AST019,32936.0,Low
2024-03-25,AST020,53164.5,Normal
2024-03-25,AST022,36620.0,Low
2024-03-25,AST023,45467.0,Normal
2024-03-25,AST025,54540.0,Normal
2024-03-25,AST026,63070.0,Normal
2024-03-25,AST027,77336.0,High
2024-03-25,AST029,43280.5,Low
2024-03-26,AST002,31766.0,Low
2024-03-26,AST003,41199.0,Low
2024-03-26,AST004,62928.0,Normal
2024-03-26,AST006,54586.0,Normal
2024-03-26,AST008,34091.5,Low
2024-03-26,AST010,30317.0,Low
2024-03-26,AST014,58492.0,Normal
2024-03-26,AST016,42526.5,Low
2024-03-26,AST018,77586.0,High
2024-03-26,AST020,54672.0,Normal
2024-03-26,AST023,45509.0,Low
2024-03-26,AST024,46587.0,Normal
2024-03-26,AST025,54927.0,Normal
2024-03-26,AST026,60495.0,Normal
2024-03-26,AST029,40124.0,Low
2024-03-27,AST003,41496.0,Low
2024-03-27,AST004,72951.0,High
2024-03-27,AST005,50802.0,Normal
2024-03-27,AST007,76680.0,High
2024-03-27,AST008,30914.5,Low
2024-03-27,AST009,43715.0,Low
2024-03-27,AST014,60339.5,Normal
2024-03-27,AST016,38425.0,Low
2024-03-27,AST017,77468.5,High
2024-03-27,AST018,75415.0,High
2024-03-27,AST021,69985.0,Normal
2024-03-27,AST022,37410.33,Low
2024-03-27,AST024,51564.0,Normal
2024-03-27,AST025,55273.0,Normal
2024-03-27,AST026,66380.0,Normal
2024-03-27,AST027,79219.0,High
2024-03-27,AST028,78123.5,High
2024-03-27,AST029,41527.0,Low
2024-03-28,AST001,41641.0,Low
2024-03-28,AST004,71964.0,High
