date,asset_id,downtime_hours,maintenance_type,planned_unplanned,region,segment,estimated_production_loss_boe,estimated_revenue_loss_usd
2025-01-20,AST-015,1.37,Preventive,Planned,North America,Integrated Gas,4969.0,337498.0
2025-01-20,AST-020,8.68,Preventive,Planned,China,Chemicals & Products,18376.0,1537810.0
2025-01-20,AST-025,1.16,Preventive,Planned,North America,Upstream,6613.0,572339.0
2025-01-20,AST-031,30.2,Corrective,Planned,China,Integrated Gas,47518.33,3589222.67
2025-01-20,AST-032,1.76,Preventive,Planned,Europe,Upstream,6190.0,417379.0
2025-01-20,AST-038,18.08,Preventive,Planned,North America,Integrated Gas,43694.0,3257954.0
2025-01-20,AST-046,3.27,Preventive,Planned,Africa,Upstream,14071.0,1127441.0
2025-01-20,AST-048,8.15,Preventive,Unplanned,Africa,Chemicals & Products,11038.0,884056.0
2025-01-21,AST-006,1.0,Preventive,Planned,Africa,Integrated Gas,5251.0,356902.0
2025-01-21,AST-007,13.78,Inspection,Unplanned,India,Chemicals & Products,49047.0,4151238.0
2025-01-21,AST-008,13.88,Inspection,Unplanned,North America,Upstream,80584.0,5314191.0
2025-01-21,AST-009,3.08,Preventive,Planned,Europe,Upstream,4941.0,345264.0
2025-01-21,AST-010,2.7,Corrective,Planned,India,Upstream,2859.0,182523.0
2025-01-21,AST-013,50.82,Preventive,Unplanned,North America,Upstream,55155.33,3856306.33
2025-01-21,AST-014,0.47,Inspection,Planned,North America,Upstream,1056.0,88633.0
2025-01-21,AST-016,2.42,Turnaround,Planned,North America,Upstream,4791.0,371538.0
2025-01-21,AST-017,8.95,Preventive,Unplanned,Middle East,Chemicals & Products,44592.0,3084351.0
2025-01-21,AST-018,2.53,Preventive,Planned,India,Integrated Gas,9562.0,735033.0
2025-01-21,AST-019,2.35,Corrective,Planned,Africa,Upstream,8446.0,700255.0
2025-01-21,AST-022,29.84,Preventive,Planned,China,Upstream,50561.0,3992641.5
2025-01-21,AST-024,10.5,Inspection,Planned,Africa,Integrated Gas,7322.0,538977.0
2025-01-21,AST-027,3.64,Preventive,Planned,China,Upstream,8476.5,577703.5
2025-01-21,AST-028,15.75,Inspection,Unplanned,North America,Integrated Gas,47039.0,3781627.0
2025-01-21,AST-030,1.48,Inspection,Planned,China,Integrated Gas,8101.0,631502.0
2025-01-21,AST-032,30.45,Preventive,Planned,Europe,Upstream,36980.0,2632468.0
2025-01-21,AST-033,1.38,Corrective,Planned,India,Integrated Gas,3541.0,289606.0
2025-01-21,AST-038,20.25,Corrective,Planned,North America,Integrated Gas,25819.5,1879444.0
2025-01-21,AST-041,1.38,Preventive,Planned,India,Integrated Gas,7262.0,584748.0
2025-01-22,AST-001,7.03,Corrective,Planned,India,Upstream,14451.0,965134.0
2025-01-22,AST-003,19.87,Corrective,Unplanned,Middle East,Upstream,49077.0,3623436.0
2025-01-22,AST-004,1.19,Preventive,Planned,China,Upstream,4320.0,335730.0
2025-01-22,AST-005,1.91,Corrective,Planned,China,Integrated Gas,10956.0,798113.0
2025-01-22,AST-006,9.55,Preventive,Planned,Africa,Integrated Gas,26246.5,1858312.0
2025-01-22,AST-009,6.34,Preventive,Planned,Europe,Upstream,12151.0,919159.0
2025-01-22,AST-012,3.57,Inspection,Planned,Africa,Upstream,13978.0,1065148.0
2025-01-22,AST-013,8.63,Preventive,Unplanned,North America,Upstream,32308.0,2555239.0
2025-01-22,AST-014,3.53,Preventive,Planned,North America,Upstream,6676.0,458215.0
2025-01-22,AST-016,1.5,Preventive,Planned,North America,Upstream,2428.0,156345.0
2025-01-22,AST-019,1.78,Preventive,Planned,Africa,Upstream,5051.0,354859.0
2025-01-22,AST-022,4.52,Preventive,Planned,China,Upstream,13161.0,1098588.0
2025-01-22,AST-023,1.43,Preventive,Planned,Europe,Upstream,1804.0,143331.0
2025-01-22,AST-034,5.23,Corrective,Planned,Middle East,Upstream,3941.5,302423.5
2025-01-22,AST-035,0.51,Inspection,Planned,Africa,Upstream,2776.0,180915.0
2025-01-22,AST-036,4.55,Inspection,Planned,India,Integrated Gas,19315.0,1272538.0
2025-01-22,AST-038,5.45,Preventive,Planned,North America,Integrated Gas,12759.0,882412.0
2025-01-22,AST-039,16.64,Corrective,Unplanned,Europe,Integrated Gas,63499.0,4617622.0
2025-01-22,AST-041,3.02,Corrective,Unplanned,India,Integrated Gas,17446.0,1370445.0
2025-01-22,AST-044,2.5,Turnaround,Planned,China,Upstream,7979.0,654505.0
2025-01-22,AST-045,6.17,Preventive,Planned,India,Upstream,33941.0,2711327.0
2025-01-22,AST-046,3.95,Preventive,Planned,Africa,Upstream,15335.0,1194790.0
2025-01-22,AST-049,2.43,Preventive,Planned,North America,Upstream,6445.0,432619.0
2025-01-23,AST-001,19.55,Preventive,Planned,India,Upstream,26631.0,1951692.5
2025-01-23,AST-005,2.46,Preventive,Planned,China,Integrated Gas,15592.0,1169939.0
2025-01-23,AST-007,5.98,Corrective,Planned,India,Chemicals & Products,19348.0,1456044.0
2025-01-23,AST-012,1.34,Preventive,Planned,Africa,Upstream,6931.0,516357.0
2025-01-23,AST-017,4.82,Inspection,Planned,Middle East,Chemicals & Products,21186.0,1459656.0
2025-01-23,AST-023,7.01,Preventive,Planned,Europe,Upstream,11169.0,696158.0
2025-01-23,AST-025,2.74,Preventive,Planned,North America,Upstream,17486.0,1212559.0
2025-01-23,AST-026,6.03,Preventive,Planned,Middle East,Upstream,35545.0,2335751.0
2025-01-23,AST-027,7.71,Preventive,Unplanned,China,Upstream,20393.5,1577935.0
2025-01-23,AST-028,1.14,Corrective,Planned,North America,Integrated Gas,2261.0,167972.0
2025-01-23,AST-033,4.72,Corrective,Planned,India,Integrated Gas,12188.0,845202.0
2025-01-23,AST-034,20.59,Corrective,Planned,Middle East,Upstream,7042.0,553810.0
2025-01-23,AST-036,2.84,Corrective,Planned,India,Integrated Gas,10638.0,866594.0
2025-01-23,AST-039,3.53,Preventive,Planned,Europe,Integrated Gas,13589.0,1059719.0
2025-01-23,AST-040,9.01,Corrective,Unplanned,Middle East,Integrated Gas,17373.0,1448126.0
2025-01-23,AST-043,9.42,Corrective,Planned,North America,Upstream,16632.33,1302697.67
2025-01-23,AST-048,15.85,Inspection,Planned,Africa,Chemicals & Products,10751.0,881366.5
2025-01-24,AST-001,4.69,Inspection,Unplanned,India,Upstream,9939.0,776320.0
2025-01-24,AST-011,0.55,Inspection,Planned,Middle East,Upstream,842.0,59049.0
2025-01-24,AST-019,2.13,Corrective,Unplanned,Africa,Upstream,7110.0,510330.0
2025-01-24,AST-020,3.55,Preventive,Planned,China,Chemicals & Products,9129.0,604929.0
2025-01-24,AST-023,8.63,Corrective,Planned,Europe,Upstream,12919.0,1075203.0
2025-01-24,AST-024,3.64,Corrective,Planned,Africa,Integrated Gas,5382.0,407738.0
2025-01-24,AST-025,2.58,Preventive,Planned,North America,Upstream,15651.0,1049591.0
2025-01-24,AST-026,1.33,Preventive,Planned,Middle East,Upstream,8831.0,711932.0
2025-01-24,AST-027,9.03,Corrective,Planned,China,Upstream,21558.5,1587988.0
2025-01-24,AST-032,5.25,Corrective,Planned,Europe,Upstream,21974.0,1863207.0
2025-01-24,AST-037,7.42,Preventive,Unplanned,Africa,Upstream,15804.0,1133372.0
2025-01-24,AST-038,3.91,Inspection,Planned,North America,Integrated Gas,10020.0,747760.0
2025-01-24,AST-040,2.51,Corrective,Planned,Middle East,Integrated Gas,5117.0,459337.0
2025-01-24,AST-041,4.32,Preventive,Planned,India,Integrated Gas,26656.0,2039523.0
2025-01-25,AST-010,2.21,Corrective,Planned,India,Upstream,2425.0,175652.0
2025-01-25,AST-013,6.19,Turnaround,Planned,North America,Upstream,20110.0,1620552.0
2025-01-25,AST-019,9.37,Corrective,Unplanned,Africa,Upstream,24203.0,1794052.0
2025-01-25,AST-023,2.25,Preventive,Planned,Europe,Upstream,3737.0,290689.0
2025-01-25,AST-025,9.14,Turnaround,Unplanned,North America,Upstream,61153.0,4100057.0
2025-01-25,AST-026,9.7,Turnaround,Unplanned,Middle East,Upstream,60421.0,4504948.0
2025-01-25,AST-027,7.59,Corrective,Planned,China,Upstream,32999.0,2589428.0
2025-01-25,AST-033,14.1,Inspection,Unplanned,India,Integrated Gas,32606.0,2345087.0
2025-01-25,AST-035,2.2,Corrective,Planned,Africa,Upstream,12773.0,982858.0
2025-01-25,AST-044,2.18,Corrective,Planned,China,Upstream,6557.0,482715.0
2025-01-25,AST-047,4.22,Turnaround,Planned,China,Upstream,16858.0,1372839.0
2025-01-25,AST-048,21.37,Inspection,Unplanned,Africa,Chemicals & Products,24691.0,1614976.0
2025-01-26,AST-001,1.72,Corrective,Planned,India,Upstream,4732.0,338512.0
2025-01-26,AST-008,3.68,Preventive,Planned,North America,Upstream,23309.0,1803281.0
2025-01-26,AST-009,0.98,Corrective,Planned,Europe,Upstream,1814.0,138988.0
2025-01-26,AST-010,10.66,Preventive,Unplanned,India,Upstream,10664.0,886539.0
2025-01-26,AST-011,8.25,Preventive,Planned,Middle East,Upstream,4505.67,338214.67
2025-01-26,AST-017,23.9,Inspection,Planned,Middle East,Chemicals & Products,59039.0,4539459.5
2025-01-26,AST-018,1.26,Turnaround,Planned,India,Integrated Gas,4055.0,303536.0
2025-01-26,AST-022,4.3,Corrective,Planned,China,Upstream,5926.5,435155.0
2025-01-26,AST-023,6.7,Preventive,Planned,Europe,Upstream,4941.5,370147.0
2025-01-26,AST-033,2.42,Preventive,Planned,India,Integrated Gas,5628.0,432261.0
2025-01-26,AST-034,1.65,Preventive,Planned,Middle East,Upstream,2452.0,153280.0
2025-01-26,AST-036,1.38,Preventive,Planned,India,Integrated Gas,5243.0,367382.0
2025-01-26,AST-037,11.38,Inspection,Unplanned,Africa,Upstream,26656.0,1822116.0
2025-01-26,AST-038,13.58,Turnaround,Unplanned,North America,Integrated Gas,32581.0,2540622.0
2025-01-26,AST-040,1.38,Corrective,Planned,Middle East,Integrated Gas,2861.0,239217.0
2025-01-26,AST-046,0.55,Preventive,Planned,Africa,Upstream,1922.0,151368.0
2025-01-27,AST-001,9.4,Preventive,Planned,India,Upstream,12813.0,858950.5
2025-01-27,AST-003,16.32,Preventive,Planned,Middle East,Upstream,41418.5,3039256.5
2025-01-27,AST-008,3.08,Inspection,Planned,North America,Upstream,15364.0,1229132.0
2025-01-27,AST-009,11.37,Preventive,Planned,Europe,Upstream,10485.5,789959.0
2025-01-27,AST-012,15.21,Corrective,Unplanned,Africa,Upstream,84788.0,7030418.0
2025-01-27,AST-013,5.41,Turnaround,Planned,North America,Upstream,25046.0,1743011.0
2025-01-27,AST-015,3.91,Corrective,Planned,North America,Integrated Gas,12636.0,1005866.0
2025-01-27,AST-021,2.69,Turnaround,Unplanned,Middle East,Chemicals & Products,12595.0,1002601.0
2025-01-27,AST-024,3.32,Turnaround,Planned,Africa,Integrated Gas,4871.0,368037.0
2025-01-27,AST-026,2.31,Preventive,Planned,Middle East,Upstream,11759.0,887055.0
2025-01-27,AST-028,11.46,Preventive,Unplanned,North America,Integrated Gas,25837.0,2167330.0
2025-01-27,AST-034,4.02,Corrective,Planned,Middle East,Upstream,5935.0,426182.0
2025-01-27,AST-036,11.65,Turnaround,Unplanned,India,Integrated Gas,43436.0,3286473.0
2025-01-27,AST-042,9.2,Corrective,Unplanned,North America,Integrated Gas,45812.0,3354247.0
2025-01-27,AST-044,4.54,Corrective,Planned,China,Upstream,16117.0,1149014.0
2025-01-27,AST-045,2.91,Corrective,Unplanned,India,Upstream,12526.0,1016262.0
2025-01-27,AST-046,15.08,Preventive,Planned,Africa,Upstream,64779.0,4245272.0
2025-01-27,AST-048,1.63,Corrective,Planned,Africa,Chemicals & Products,1030.5,68135.0
2025-01-28,AST-001,0.61,Corrective,Planned,India,Upstream,1489.0,115924.0
2025-01-28,AST-002,16.49,Inspection,Unplanned,North America,Upstream,45761.0,3600084.0
2025-01-28,AST-003,9.57,Preventive,Planned,Middle East,Upstream,48621.0,3476936.0
2025-01-28,AST-008,22.28,Preventive,Unplanned,North America,Upstream,121462.0,9306645.0
2025-01-28,AST-021,6.11,Preventive,Unplanned,Middle East,Chemicals & Products,31467.0,2555092.0
2025-01-28,AST-023,9.36,Corrective,Unplanned,Europe,Upstream,13043.0,931104.0
2025-01-28,AST-025,1.52,Preventive,Planned,North America,Upstream,9780.0,648349.0
2025-01-28,AST-027,9.46,Corrective,Planned,China,Upstream,23017.5,1770034.0
2025-01-28,AST-028,8.2,Preventive,Planned,North America,Integrated Gas,18752.0,1238565.0
2025-01-28,AST-034,3.7,Corrective,Planned,Middle East,Upstream,6055.0,528342.0
2025-01-28,AST-037,4.3,Inspection,Planned,Africa,Upstream,8920.0,639016.0
2025-01-28,AST-039,8.03,Preventive,Planned,Europe,Integrated Gas,29496.0,2325223.0
2025-01-28,AST-043,3.22,Preventive,Planned,North America,Upstream,13701.0,923524.0
2025-01-28,AST-047,7.9,Corrective,Planned,China,Upstream,20758.0,1448446.0
2025-01-28,AST-048,1.57,Preventive,Planned,Africa,Chemicals & Products,2169.0,180531.0
2025-01-29,AST-002,0.64,Preventive,Planned,North America,Upstream,1669.0,105451.0
2025-01-29,AST-003,0.4,Preventive,Planned,Middle East,Upstream,2019.0,135849.0
2025-01-29,AST-006,1.11,Corrective,Planned,Africa,Integrated Gas,5031.0,412783.0
2025-01-29,AST-008,2.16,Corrective,Planned,North America,Upstream,7135.5,606190.5
2025-01-29,AST-009,4.89,Inspection,Planned,Europe,Upstream,10990.0,756780.0
2025-01-29,AST-011,5.6,Corrective,Planned,Middle East,Upstream,3952.0,325108.5
2025-01-29,AST-015,4.58,Preventive,Planned,North America,Integrated Gas,8954.5,646403.5
2025-01-29,AST-017,0.22,Inspection,Planned,Middle East,Chemicals & Products,1015.0,75775.0
2025-01-29,AST-019,1.82,Preventive,Planned,Africa,Upstream,6424.0,499320.0
2025-01-29,AST-020,28.74,Preventive,Unplanned,China,Chemicals & Products,76090.0,6311100.0
2025-01-29,AST-022,1.82,Inspection,Planned,China,Upstream,5128.0,394617.0
2025-01-29,AST-025,1.07,Preventive,Unplanned,North America,Upstream,7737.0,665031.0
2025-01-29,AST-027,4.06,Corrective,Planned,China,Upstream,15043.0,1082542.0
2025-01-29,AST-039,0.76,Inspection,Planned,Europe,Integrated Gas,3221.0,220479.0
2025-01-29,AST-049,1.16,Preventive,Planned,North America,Upstream,3546.0,287843.0
2025-01-29,AST-050,7.06,Corrective,Planned,North America,Upstream,10267.0,707743.0
2025-01-30,AST-002,12.82,Preventive,Planned,North America,Upstream,29996.0,2456284.0
2025-01-30,AST-003,5.76,Preventive,Planned,Middle East,Upstream,27999.0,2001950.0
2025-01-30,AST-007,19.51,Preventive,Unplanned,India,Chemicals & Products,67592.0,5672081.0
2025-01-30,AST-008,1.14,Preventive,Planned,North America,Upstream,6550.0,515411.0
2025-01-30,AST-009,4.6,Preventive,Planned,Europe,Upstream,7077.0,601332.0
2025-01-30,AST-013,10.44,Preventive,Planned,North America,Upstream,39825.0,3228312.0
2025-01-30,AST-018,5.87,Inspection,Planned,India,Integrated Gas,19854.0,1405717.0
2025-01-30,AST-019,16.27,Turnaround,Unplanned,Africa,Upstream,40477.0,2850891.0
2025-01-30,AST-020,3.4,Turnaround,Planned,China,Chemicals & Products,8412.0,570287.0
2025-01-30,AST-024,15.84,Corrective,Planned,Africa,Integrated Gas,12828.5,873554.0
2025-01-30,AST-029,6.49,Inspection,Planned,Middle East,Integrated Gas,49548.0,3744492.0
2025-01-30,AST-031,0.96,Corrective,Planned,China,Integrated Gas,5420.0,460666.0
2025-01-30,AST-036,7.59,Preventive,Planned,India,Integrated Gas,28732.0,2522033.0
2025-01-30,AST-037,8.37,Turnaround,Planned,Africa,Upstream,18600.0,1536506.0
2025-01-30,AST-040,3.42,Preventive,Planned,Middle East,Integrated Gas,6351.0,498921.0
2025-01-31,AST-001,2.82,Turnaround,Planned,India,Upstream,6298.0,501099.0
2025-01-31,AST-003,5.78,Preventive,Planned,Middle East,Upstream,26458.0,2010150.0
2025-01-31,AST-007,0.63,Preventive,Planned,India,Chemicals & Products,2099.0,150621.0
2025-01-31,AST-009,8.31,Corrective,Unplanned,Europe,Upstream,15259.0,1011939.0
2025-01-31,AST-012,5.63,Corrective,Unplanned,Africa,Upstream,30831.0,2061874.0
2025-01-31,AST-017,5.22,Preventive,Unplanned,Middle East,Chemicals & Products,29897.0,2237593.0
2025-01-31,AST-022,3.07,Corrective,Planned,China,Upstream,9271.0,690170.0
2025-01-31,AST-024,0.48,Preventive,Planned,Africa,Integrated Gas,778.0,46399.0
2025-01-31,AST-031,0.52,Inspection,Planned,China,Integrated Gas,2393.0,168800.0
2025-01-31,AST-032,5.5,Inspection,Planned,Europe,Upstream,20250.0,1523868.0
2025-01-31,AST-034,2.0,Inspection,Planned,Middle East,Upstream,3090.0,207646.0
2025-01-31,AST-036,2.11,Inspection,Planned,India,Integrated Gas,7865.0,509259.0
2025-01-31,AST-040,4.0,Turnaround,Planned,Middle East,Integrated Gas,7124.0,569675.0
2025-01-31,AST-043,15.49,Inspection,Planned,North America,Upstream,26798.67,2124513.0
2025-01-31,AST-046,9.24,Corrective,Planned,Africa,Upstream,18386.5,1313790.5
2025-01-31,AST-048,13.49,Preventive,Planned,Africa,Chemicals & Products,9975.5,648219.0
2025-02-01,AST-007,1.67,Corrective,Planned,India,Chemicals & Products,4699.0,324578.0
2025-02-01,AST-008,4.21,Turnaround,Planned,North America,Upstream,20285.0,1464120.0
2025-02-01,AST-011,7.47,Inspection,Planned,Middle East,Upstream,9667.0,815500.0
2025-02-01,AST-013,0.26,Turnaround,Planned,North America,Upstream,949.0,63997.0
2025-02-01,AST-015,7.11,Preventive,Unplanned,North America,Integrated Gas,25405.0,2064175.0
2025-02-01,AST-016,1.82,Corrective,Planned,North America,Upstream,3024.0,239364.0
2025-02-01,AST-024,4.72,Preventive,Planned,Africa,Integrated Gas,8804.0,527247.0
2025-02-01,AST-030,11.47,Preventive,Planned,China,Integrated Gas,59337.0,5174949.0
2025-02-01,AST-032,4.57,Preventive,Planned,Europe,Upstream,15465.0,1309522.0
2025-02-01,AST-050,7.72,Corrective,Planned,North America,Upstream,2736.33,185527.0
2025-02-02,AST-001,11.46,Corrective,Planned,India,Upstream,23097.0,1740341.0
2025-02-02,AST-007,4.04,Corrective,Planned,India,Chemicals & Products,15486.0,1175873.0
2025-02-02,AST-009,2.12,Preventive,Planned,Europe,Upstream,3482.0,239622.0
2025-02-02,AST-015,1.75,Inspection,Planned,North America,Integrated Gas,6198.0,490909.0
2025-02-02,AST-016,9.08,Corrective,Unplanned,North America,Upstream,18885.0,1373100.0
2025-02-02,AST-017,11.2,Corrective,Unplanned,Middle East,Chemicals & Products,56707.0,3686190.0
2025-02-02,AST-021,0.84,Preventive,Planned,Middle East,Chemicals & Products,3697.0,276932.0
2025-02-02,AST-022,6.67,Corrective,Unplanned,China,Upstream,17081.0,1163679.0
2025-02-02,AST-029,28.64,Preventive,Planned,Middle East,Integrated Gas,97569.5,7148681.0
2025-02-02,AST-033,5.66,Inspection,Planned,India,Integrated Gas,6634.0,477018.5
2025-02-02,AST-035,3.23,Preventive,Planned,Africa,Upstream,21026.0,1343124.0
2025-02-02,AST-039,2.47,Preventive,Planned,Europe,Integrated Gas,9424.0,698199.0
2025-02-02,AST-043,3.03,Corrective,Planned,North America,Upstream,8453.5,653399.5
2025-02-02,AST-044,19.18,Corrective,Planned,China,Upstream,32015.0,2785632.5
2025-02-02,AST-048,28.29,Inspection,Planned,Africa,Chemicals & Products,19087.5,1395637.0
2025-02-03,AST-001,15.02,Corrective,Planned,India,Upstream,39350.0,2923818.0
2025-02-03,AST-004,4.94,Corrective,Planned,China,Upstream,19455.0,1590879.0
2025-02-03,AST-005,14.29,Preventive,Unplanned,China,Integrated Gas,93010.0,7401900.0
2025-02-03,AST-010,3.15,Preventive,Planned,India,Upstream,3859.0,313293.0
2025-02-03,AST-014,43.05,Corrective,Unplanned,North America,Upstream,83994.0,6387371.0
2025-02-03,AST-016,1.98,Turnaround,Planned,North America,Upstream,3796.0,318764.0
2025-02-03,AST-018,9.53,Inspection,Planned,India,Integrated Gas,35131.0,2852045.0
2025-02-03,AST-022,6.52,Corrective,Planned,China,Upstream,18471.0,1397770.0
2025-02-03,AST-027,2.2,Turnaround,Planned,China,Upstream,12004.0,1019653.0
2025-02-03,AST-030,3.38,Preventive,Planned,China,Integrated Gas,15412.0,1090459.0
2025-02-03,AST-034,9.72,Preventive,Planned,Middle East,Upstream,17436.0,1275039.0
2025-02-03,AST-036,0.73,Corrective,Planned,India,Integrated Gas,3190.0,191363.0
2025-02-03,AST-040,1.91,Inspection,Planned,Middle East,Integrated Gas,3486.0,227581.0
2025-02-03,AST-041,4.17,Corrective,Planned,India,Integrated Gas,11852.5,856882.5
2025-02-03,AST-044,2.93,Turnaround,Planned,China,Upstream,9317.0,631737.0
2025-02-04,AST-008,1.79,Preventive,Planned,North America,Upstream,11554.0,836262.0
2025-02-04,AST-009,5.32,Corrective,Planned,Europe,Upstream,5586.5,439303.5
2025-02-04,AST-028,7.05,Corrective,Unplanned,North America,Integrated Gas,16160.0,1183204.0
2025-02-04,AST-032,3.13,Inspection,Planned,Europe,Upstream,11092.0,705034.0
2025-02-04,AST-034,3.36,Preventive,Planned,Middle East,Upstream,2467.0,198805.5
2025-02-04,AST-043,14.67,Inspection,Unplanned,North America,Upstream,26093.33,1884554.33
2025-02-04,AST-045,4.32,Turnaround,Planned,India,Upstream,18524.0,1175719.0
2025-02-04,AST-046,13.82,Corrective,Planned,Africa,Upstream,25931.0,1656132.5
2025-02-05,AST-002,3.02,Preventive,Planned,North America,Upstream,6923.0,561660.0
2025-02-05,AST-006,2.16,Preventive,Planned,Africa,Integrated Gas,9661.0,746907.0
2025-02-05,AST-008,3.83,Corrective,Planned,North America,Upstream,21783.0,1726121.0
2025-02-05,AST-009,1.33,Preventive,Planned,Europe,Upstream,2755.0,200890.0
2025-02-05,AST-010,2.09,Preventive,Planned,India,Upstream,1969.0,142205.0
2025-02-05,AST-014,14.42,Preventive,Unplanned,North America,Upstream,22632.0,1783397.0
